Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,fixQuality,numSats,latitude,longitude,altitude,max_altitude,hours,minutes,seconds,PAD,PAD,Packet (hex)
271,OK,3107864377,43690,170,5,5,0,0,45112841561,11199867732,3107864377,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,0,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221000000000000aaaaaa05050000005955ef800a000000546b909b02000000393f3eb9cccccccc
272,OK,1158494593,43690,170,5,5,0,0,45113888124,11200914295,1158494593,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,1,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221010000000000aaaaaa05050000007c4dff800a0000007763a09b0200000081390d45cccccccc
273,OK,1335145768,43690,170,5,5,0,0,45114935379,11201961550,1335145768,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,2,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221020000000000aaaaaa050500000053480f810a0000004e5eb09b0200000028b5944fcccccccc
274,OK,1569043275,43690,170,5,5,0,0,45115998703,11203024875,1569043275,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,3,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221030000000000aaaaaa0505000000ef811f810a000000eb97c09b020000004bb3855dcccccccc
275,OK,1998729333,43690,170,5,5,0,0,45117053142,11204079313,1998729333,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,4,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221040000000000aaaaaa0505000000d6982f810a000000d1aed09b0200000075302277cccccccc
276,OK,287397096,43690,170,5,5,0,0,45118103877,11205130048,287397096,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,5,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221050000000000aaaaaa050500000045a13f810a00000040b7e09b02000000e8542111cccccccc
277,OK,1924270659,43690,170,5,5,0,0,45119167432,11206193603,1924270659,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,6,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221060000000000aaaaaa0505000000c8db4f810a000000c3f1f09b02000000430ab272cccccccc
278,OK,3165161137,43690,170,5,5,0,0,45120213452,11207239623,3165161137,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,7,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221070000000000aaaaaa0505000000ccd15f810a000000c7e7009c02000000b186a8bccccccccc
279,OK,4059227508,43690,170,5,5,0,0,45121261779,11208287950,4059227508,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,8,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221080000000000aaaaaa0505000000d3d06f810a000000cee6109c0200000074e5f2f1cccccccc
280,OK,154531922,43690,170,5,5,0,0,45122314086,11209340257,154531922,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,9,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221090000000000aaaaaa050500000066df7f810a00000061f5209c0200000052f83509cccccccc
281,OK,1549084183,43690,170,5,5,0,0,45122831034,11209857205,1549084183,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,10,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f12210a0000000000aaaaaa0505000000bac287810a000000b5d8289c020000001726555ccccccccc
282,OK,2765439214,43690,170,5,5,0,0,45123883205,11210909376,2765439214,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,11,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f12210b0000000000aaaaaa0505000000c5d097810a000000c0e6389c02000000ee40d5a4cccccccc
283,OK,4195378635,43690,170,5,5,0,0,45124964677,11211990848,4195378635,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,12,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f12210c0000000000aaaaaa05050000004551a8810a0000004067499c02000000cb6510facccccccc
284,OK,3292360498,43690,170,5,5,0,0,45126039820,11213065991,3292360498,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,13,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f12210d0000000000aaaaaa05050000000cb9b8810a00000007cf599c02000000326f3dc4cccccccc
285,OK,116147259,43690,170,5,5,0,0,45127086716,11214112887,116147259,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,14,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f12210e0000000000aaaaaa05050000007cb2c8810a00000077c8699c020000003b44ec06cccccccc
286,OK,3616787055,43690,170,5,5,0,0,45128132680,11215158851,3616787055,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,15,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f12210f0000000000aaaaaa050500000048a8d8810a00000043be799c020000006fca93d7cccccccc
287,OK,1128111937,43690,170,5,5,0,0,45129196160,11216222332,1128111937,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,16,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221100000000000aaaaaa050500000080e2e8810a0000007cf8899c02000000419f3d43cccccccc
288,OK,451923599,43690,170,5,5,0,0,45130250072,11217276243,451923599,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,17,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221110000000000aaaaaa050500000058f7f8810a000000530d9a9c020000008fceef1acccccccc
