Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,altitude,pressure,temperature,PAD,Packet (hex)
3024,OK,169336759,43690,170,5,6,0,0,83825415920,8572687748,169336759,3435973836,1370.34130859375,85908,17.469999313354492,2147483647,ec4aab44944f01008fc28b41ffffff7faaaaaa0506000000f05662841300000084d5f8fe01000000b7df170acccccccc
3030,OK,910807271,43690,170,5,6,0,0,83826416924,8573688752,910807271,3435973836,1370.531494140625,85910,17.479999542236328,2147483647,0251ab44964f01000ad78b41ffffff7faaaaaa05060000001c9d718413000000b01b08ff01000000e7d04936cccccccc
3036,OK,73920761,43690,170,5,6,0,0,83827418859,8574690687,73920761,3435973836,1371.102294921875,85908,17.479999542236328,2147483647,4663ab44944f01000ad78b41ffffff7faaaaaa0506000000ebe68084130000007f6517ff01000000f9f06704cccccccc
3042,OK,2480410436,43690,170,5,6,0,0,83828418932,8575690760,2480410436,3435973836,1370.81689453125,85908,17.479999542236328,2147483647,245aab44944f01000ad78b41ffffff7faaaaaa0506000000742990841300000008a826ff01000000440fd893cccccccc
3048,OK,3517405357,43690,170,5,6,0,0,83829420012,8576691840,3517405357,3435973836,1370.6265869140625,85909,17.479999542236328,2147483647,0d54ab44954f01000ad78b41ffffff7faaaaaa0506000000ec6f9f841300000080ee35ff01000000ad58a7d1cccccccc
3054,OK,1779958829,43690,170,5,6,0,0,83830420851,8577692679,1779958829,3435973836,1370.4364013671875,85909,17.469999313354492,2147483647,f74dab44954f01008fc28b41ffffff7faaaaaa050600000073b5ae8413000000073445ff010000002d04186acccccccc
3060,OK,3090130142,43690,170,5,6,0,0,83831422944,8578694772,3090130142,3435973836,1370.81689453125,85906,17.440000534057617,2147483647,245aab44924f01001f858b41ffffff7faaaaaa0506000000e0ffbd8413000000747e54ff01000000dea42fb8cccccccc
3066,OK,893740231,43690,170,5,6,0,0,83832422930,8579694758,893740231,3435973836,1370.81689453125,85906,17.40999984741211,2147483647,245aab44924f0100ae478b41ffffff7faaaaaa05060000001242cd8413000000a6c063ff01000000c7644535cccccccc
3072,OK,3149282033,43690,170,5,6,0,0,83833423915,8580695743,3149282033,3435973836,1370.531494140625,85906,17.420000076293945,2147483647,0251ab44924f0100295c8b41ffffff7faaaaaa05060000002b88dc8413000000bf0673ff01000000f13ab6bbcccccccc
3078,OK,3288695656,43690,170,5,6,0,0,83834424936,8581696764,3288695656,3435973836,1370.6265869140625,85906,17.440000534057617,2147483647,0d54ab44924f01001f858b41ffffff7faaaaaa050600000068ceeb8413000000fc4c82ff01000000688305c4cccccccc
3084,OK,1036894626,43690,170,5,6,0,0,83835427028,8582698856,1036894626,3435973836,1370.6265869140625,85910,17.450000762939453,2147483647,0d54ab44964f01009a998b41ffffff7faaaaaa0506000000d418fb8413000000689791ff01000000a2c1cd3dcccccccc
3090,OK,2205239130,43690,170,5,6,0,0,83836426917,8583698745,2205239130,3435973836,1371.102294921875,85911,17.450000762939453,2147483647,4663ab44974f01009a998b41ffffff7faaaaaa0506000000a55a0a851300000039d9a0ff010000005a477183cccccccc
3096,OK,68848570,43690,170,5,6,0,0,83837428008,8584699836,68848570,3435973836,1370.81689453125,85907,17.450000762939453,2147483647,245aab44934f01009a998b41ffffff7faaaaaa050600000028a1198513000000bc1fb0ff01000000ba8b1a04cccccccc
3102,OK,287318833,43690,170,5,6,0,0,83838429012,8585700840,287318833,3435973836,1370.9119873046875,85911,17.459999084472656,2147483647,2f5dab44974f010014ae8b41ffffff7faaaaaa050600000054e7288513000000e865bfff0100000031232011cccccccc
3108,OK,4093770910,43690,170,5,6,0,0,83839431034,8586702862,4093770910,3435973836,1370.4364013671875,85907,17.459999084472656,2147483647,f74dab44934f010014ae8b41ffffff7faaaaaa05060000007a313885130000000eb0ceff010000009efc01f4cccccccc
3114,OK,3431606552,43690,170,5,6,0,0,83840431002,8587702830,3431606552,3435973836,1370.81689453125,85908,17.459999084472656,2147483647,245aab44944f010014ae8b41ffffff7faaaaaa05060000009a734785130000002ef2ddff0100000018298acccccccccc
3120,OK,4191371243,43690,170,5,6,0,0,83841432006,8588703834,4191371243,3435973836,1370.9119873046875,85911,17.459999084472656,2147483647,2f5dab44974f010014ae8b41ffffff7faaaaaa0506000000c6b95685130000005a38edff01000000eb3fd3f9cccccccc
3126,OK,3058300422,43690,170,5,6,0,0,83842433009,8589704837,3058300422,3435973836,1370.7218017578125,85907,17.43000030517578,2147483647,1957ab44934f0100a4708b41ffffff7faaaaaa0506000000f1ff658513000000857efcff0100000006f649b6cccccccc
3132,OK,826775299,43690,170,5,6,0,0,83843434947,8590706775,826775299,3435973836,1371.007080078125,85908,17.420000076293945,2147483647,3a60ab44944f0100295c8b41ffffff7faaaaaa0506000000c34975851300000057c80b000200000003974731cccccccc
3138,OK,1782050517,43690,170,5,6,0,0,83844435000,8591706828,1782050517,3435973836,1370.7218017578125,85909,17.420000076293945,2147483647,1957ab44954f0100295c8b41ffffff7faaaaaa0506000000388c848513000000cc0a1b0002000000d5ee376acccccccc
3144,OK,2475425936,43690,170,5,6,0,0,83845435925,8592707753,2475425936,3435973836,1370.7218017578125,85908,17.43000030517578,2147483647,1957ab44944f0100a4708b41ffffff7faaaaaa050600000015d2938513000000a9502a000200000090008c93cccccccc
3150,OK,3901682471,43690,170,5,6,0,0,83846436930,8593708758,3901682471,3435973836,1370.4364013671875,85907,17.43000030517578,2147483647,f74dab44934f0100a4708b41ffffff7faaaaaa05060000004218a38513000000d69639000200000027f38ee8cccccccc
3156,OK,4146263767,43690,170,5,6,0,0,83847438934,8594710762,4146263767,3435973836,1370.9119873046875,85911,17.43000030517578,2147483647,2f5dab44974f0100a4708b41ffffff7faaaaaa05060000005662b28513000000eae0480002000000d7f622f7cccccccc
3162,OK,2861347263,43690,170,5,6,0,0,83848438929,8595710757,2861347263,3435973836,1370.9119873046875,85910,17.440000534057617,2147483647,2f5dab44964f01001f858b41ffffff7faaaaaa050600000091a4c185130000002523580002000000bfb18caacccccccc
3168,OK,1968210790,43690,170,5,6,0,0,83849439975,8596711803,1968210790,3435973836,1370.4364013671875,85910,17.450000762939453,2147483647,f74dab44964f01009a998b41ffffff7faaaaaa0506000000e7ead085130000007b6967000200000066835075cccccccc
3174,OK,2468234299,43690,170,5,6,0,0,83850440918,8597712747,2468234299,3435973836,1370.6265869140625,85905,17.450000762939453,2147483647,0d54ab44914f01009a998b41ffffff7faaaaaa0506000000d630e085130000006baf7600020000003b441e93cccccccc
3180,OK,844219088,43690,170,5,6,0,0,83851443021,8598714849,844219088,3435973836,1370.7218017578125,85912,17.450000762939453,2147483647,1957ab44984f01009a998b41ffffff7faaaaaa05060000004d7bef8513000000e1f9850002000000d0c25132cccccccc
3186,OK,3418385394,43690,170,5,6,0,0,83852442840,8599714668,3418385394,3435973836,1370.4364013671875,85908,17.450000762939453,2147483647,f74dab44944f01009a998b41ffffff7faaaaaa0506000000d8bcfe85130000006c3b950002000000f26bc0cbcccccccc
3192,OK,1014848731,43690,170,5,6,0,0,83853444008,8600715836,1014848731,3435973836,1370.7218017578125,85908,17.450000762939453,2147483647,1957ab44944f01009a998b41ffffff7faaaaaa0506000000a8030e86130000003c82a40002000000db5c7d3ccccccccc
3198,OK,1003352459,43690,170,5,6,0,0,83854444934,8601716762,1003352459,3435973836,1370.24609375,85906,17.450000762939453,2147483647,e047ab44924f01009a998b41ffffff7faaaaaa050600000086491d86130000001ac8b300020000008bf1cd3bcccccccc
3204,OK,271037382,43690,170,5,6,0,0,83855446869,8602718697,271037382,3435973836,1370.4364013671875,85908,17.450000762939453,2147483647,f74dab44944f01009a998b41ffffff7faaaaaa050600000055932c8613000000e911c30002000000c6b32710cccccccc
3210,OK,1136265424,43690,170,5,6,0,0,83856446837,8603718665,1136265424,3435973836,1370.6265869140625,85908,17.450000762939453,2147483647,0d54ab44944f01009a998b41ffffff7faaaaaa050600000075d53b86130000000954d20002000000d008ba43cccccccc
3216,OK,1876641816,43690,170,5,6,0,0,83857447910,8604719738,1876641816,3435973836,1370.6265869140625,85908,17.450000762939453,2147483647,0d54ab44944f01009a998b41ffffff7faaaaaa0506000000e61b4b86130000007a9ae100020000001848db6fcccccccc
3222,OK,4017887703,43690,170,5,6,0,0,83858449000,8605720828,4017887703,3435973836,1370.7218017578125,85909,17.450000762939453,2147483647,1957ab44954f01009a998b41ffffff7faaaaaa050600000068625a8613000000fce0f00002000000d7197cefcccccccc
3228,OK,3401076792,43690,170,5,6,0,0,83859450936,8606722765,3401076792,3435973836,1370.6265869140625,85904,17.450000762939453,2147483647,0d54ab44904f01009a998b41ffffff7faaaaaa050600000038ac698613000000cd2a0001020000003850b8cacccccccc
3234,OK,3778121485,43690,170,5,6,0,0,83860451018,8607722846,3778121485,3435973836,1370.531494140625,85910,17.459999084472656,2147483647,0251ab44964f010014ae8b41ffffff7faaaaaa0506000000caee7886130000005e6d0f01020000000d8f31e1cccccccc
3240,OK,1370089958,43690,170,5,6,0,0,83861451925,8608723753,1370089958,3435973836,1370.531494140625,85913,17.450000762939453,2147483647,0251ab44994f01009a998b41ffffff7faaaaaa0506000000953488861300000029b31e0102000000e6e9a951cccccccc
3246,OK,1369834037,43690,170,5,6,0,0,83862452835,8609724663,1369834037,3435973836,1370.6265869140625,85908,17.43000030517578,2147483647,0d54ab44944f0100a4708b41ffffff7faaaaaa0506000000637a978613000000f7f82d01020000003502a651cccccccc
3252,OK,2709976803,43690,170,5,6,0,0,83863454857,8610726685,2709976803,3435973836,1370.9119873046875,85910,17.40999984741211,2147483647,2f5dab44964f0100ae478b41ffffff7faaaaaa050600000089c4a686130000001d433d0102000000e3f686a1cccccccc
3258,OK,3042081055,43690,170,5,6,0,0,83864455023,8611726851,3042081055,3435973836,1370.531494140625,85908,17.420000076293945,2147483647,0251ab44944f0100295c8b41ffffff7faaaaaa05060000006f07b6861300000003864c01020000001f7952b5cccccccc
3264,OK,1853486643,43690,170,5,6,0,0,83865455932,8612727760,1853486643,3435973836,1370.9119873046875,85909,17.440000534057617,2147483647,2f5dab44954f01001f858b41ffffff7faaaaaa05060000003c4dc58613000000d0cb5b010200000033f6796ecccccccc
3270,OK,4034826237,43690,170,5,6,0,0,83866456848,8613728676,4034826237,3435973836,1370.9119873046875,85911,17.43000030517578,2147483647,2f5dab44974f0100a4708b41ffffff7faaaaaa05060000001093d48613000000a4116b0102000000fd8f7ef0cccccccc
3276,OK,4086222351,43690,170,5,6,0,0,83867458933,8614730761,4086222351,3435973836,1370.6265869140625,85910,17.43000030517578,2147483647,0d54ab44964f0100a4708b41ffffff7faaaaaa050600000075dde38613000000095c7a01020000000fce8ef3cccccccc
3282,OK,1247354071,43690,170,5,6,0,0,83868458918,8615730746,1247354071,3435973836,1370.531494140625,85908,17.399999618530273,2147483647,0251ab44944f010033338b41ffffff7faaaaaa0506000000a61ff386130000003a9e890102000000d71c594acccccccc
3288,OK,3396901489,43690,170,5,6,0,0,83869459930,8616731758,3396901489,3435973836,1370.81689453125,85906,17.389999389648438,2147483647,245aab44924f0100b81e8b41ffffff7faaaaaa0506000000da650287130000006ee4980102000000719a78cacccccccc
3294,OK,3983636192,43690,170,5,6,0,0,83870460925,8617732753,3983636192,3435973836,1370.81689453125,85906,17.389999389648438,2147483647,245aab44924f0100b81e8b41ffffff7faaaaaa0506000000fdab118713000000912aa80102000000e07671edcccccccc
3300,OK,791357060,43690,170,5,6,0,0,83871462861,8618734689,791357060,3435973836,1371.102294921875,85908,17.389999389648438,2147483647,4663ab44944f0100b81e8b41ffffff7faaaaaa0506000000cdf52087130000006174b7010200000084262b2fcccccccc
3306,OK,3563435853,43690,170,5,6,0,0,83872463002,8619734830,3563435853,3435973836,1370.81689453125,85908,17.40999984741211,2147483647,245aab44944f0100ae478b41ffffff7faaaaaa05060000009a383087130000002eb7c601020000004db765d4cccccccc
3312,OK,3112612371,43690,170,5,6,0,0,83873463831,8620735659,3112612371,3435973836,1371.102294921875,85909,17.43000030517578,2147483647,4663ab44954f0100a4708b41ffffff7faaaaaa0506000000177e3f8713000000abfcd5010200000013b286b9cccccccc
3318,OK,3690813345,43690,170,5,6,0,0,83874464924,8621736752,3690813345,3435973836,1370.531494140625,85909,17.440000534057617,2147483647,0251ab44954f01001f858b41ffffff7faaaaaa05060000009cc44e87130000003043e50102000000a157fddbcccccccc
3324,OK,4264336412,43690,170,5,6,0,0,83875466850,8622738678,4264336412,3435973836,1370.7218017578125,85908,17.440000534057617,2147483647,1957ab44944f01001f858b41ffffff7faaaaaa0506000000620e5e8713000000f68cf401020000001c9c2cfecccccccc
3330,OK,82701908,43690,170,5,6,0,0,83876466931,8623738759,82701908,3435973836,1370.7218017578125,85908,17.440000534057617,2147483647,1957ab44944f01001f858b41ffffff7faaaaaa0506000000f3506d871300000087cf03020200000054eeed04cccccccc
3336,OK,3828134974,43690,170,5,6,0,0,83877468012,8624739840,3828134974,3435973836,1370.24609375,85910,17.43000030517578,2147483647,e047ab44964f0100a4708b41ffffff7faaaaaa05060000006c977c871300000000161302020000003eb42ce4cccccccc
3342,OK,4148291000,43690,170,5,6,0,0,83878468825,8625740653,4148291000,3435973836,1370.81689453125,85907,17.440000534057617,2147483647,245aab44934f01001f858b41ffffff7faaaaaa0506000000d9dc8b87130000006d5b220202000000b8e541f7cccccccc
3348,OK,1021730351,43690,170,5,6,0,0,83879470943,8626742771,1021730351,3435973836,1370.531494140625,85911,17.43000030517578,2147483647,0251ab44974f0100a4708b41ffffff7faaaaaa05060000005f279b8713000000f3a53102020000002f5ee63ccccccccc
3354,OK,757008393,43690,170,5,6,0,0,83880470841,8627742669,757008393,3435973836,1370.6265869140625,85910,17.399999618530273,2147483647,0d54ab44964f010033338b41ffffff7faaaaaa05060000003969aa8713000000cde740020200000009081f2dcccccccc
3360,OK,3733700673,43690,170,5,6,0,0,83881471923,8628743751,3733700673,3435973836,1370.6265869140625,85913,17.43000030517578,2147483647,0d54ab44994f0100a4708b41ffffff7faaaaaa0506000000b3afb98713000000472e50020200000041c08bdecccccccc
3366,OK,721875297,43690,170,5,6,0,0,83882472927,8629744755,721875297,3435973836,1370.9119873046875,85909,17.440000534057617,2147483647,2f5dab44954f01001f858b41ffffff7faaaaaa0506000000dff5c8871300000073745f020200000061f1062bcccccccc
3372,OK,2921879353,43690,170,5,6,0,0,83883474949,8630746777,2921879353,3435973836,1370.531494140625,85913,17.440000534057617,2147483647,0251ab44994f01001f858b41ffffff7faaaaaa05060000000540d8871300000099be6e0202000000395728aecccccccc
3378,OK,222135157,43690,170,5,6,0,0,83884474935,8631746763,222135157,3435973836,1370.7218017578125,85905,17.450000762939453,2147483647,1957ab44914f01009a998b41ffffff7faaaaaa05060000003782e78713000000cb007e020200000075833d0dcccccccc
3384,OK,3729284424,43690,170,5,6,0,0,83885476087,8632747915,3729284424,3435973836,1370.4364013671875,85911,17.450000762939453,2147483647,f74dab44974f01009a998b41ffffff7faaaaaa0506000000f7c8f687130000008b478d0202000000485d48decccccccc
3390,OK,700488750,43690,170,5,6,0,0,83886476907,8633748735,700488750,3435973836,1370.4364013671875,85912,17.450000762939453,2147483647,f74dab44984f01009a998b41ffffff7faaaaaa05060000006b0e068813000000ff8c9c02020000002e9cc029cccccccc
3396,OK,1673064425,43690,170,5,6,0,0,83887478843,8634750671,1673064425,3435973836,1370.34130859375,85910,17.450000762939453,2147483647,ec4aab44964f01009a998b41ffffff7faaaaaa05060000003b58158813000000cfd6ab0202000000e9efb863cccccccc
3402,OK,470937685,43690,170,5,6,0,0,83888478932,8635750760,470937685,3435973836,1370.81689453125,85908,17.450000762939453,2147483647,245aab44944f01009a998b41ffffff7faaaaaa0506000000d49a2488130000006819bb020200000055f0111ccccccccc
3408,OK,3046990939,43690,170,5,6,0,0,83889479920,8636751748,3046990939,3435973836,1370.6265869140625,85914,17.450000762939453,2147483647,0d54ab449a4f01009a998b41ffffff7faaaaaa0506000000f0e0338813000000845fca02020000005b649db5cccccccc
3414,OK,2978814283,43690,170,5,6,0,0,83890480923,8637752751,2978814283,3435973836,1370.4364013671875,85911,17.450000762939453,2147483647,f74dab44974f01009a998b41ffffff7faaaaaa05060000001b27438813000000afa5d902020000004b198db1cccccccc
3420,OK,4084456532,43690,170,5,6,0,0,83891483033,8638754861,4084456532,3435973836,1370.7218017578125,85908,17.450000762939453,2147483647,1957ab44944f01009a998b41ffffff7faaaaaa050600000099715288130000002df0e8020200000054dc73f3cccccccc
3426,OK,2326632743,43690,170,5,6,0,0,83892482834,8639754662,2326632743,3435973836,1370.6265869140625,85909,17.459999084472656,2147483647,0d54ab44954f010014ae8b41ffffff7faaaaaa050600000012b3618813000000a631f802020000002799ad8acccccccc
3432,OK,2165069475,43690,170,5,6,0,0,83893483838,8640755666,2165069475,3435973836,1370.4364013671875,85913,17.450000762939453,2147483647,f74dab44994f01009a998b41ffffff7faaaaaa05060000003ef9708813000000d277070302000000a3560c81cccccccc
3438,OK,4010954050,43690,170,5,6,0,0,83894484929,8641756757,4010954050,3435973836,1370.81689453125,85912,17.459999084472656,2147483647,245aab44984f010014ae8b41ffffff7faaaaaa0506000000c13f80881300000055be160302000000424d12efcccccccc
3444,OK,3545503137,43690,170,5,6,0,0,83895486934,8642758762,3545503137,3435973836,1370.6265869140625,85908,17.459999084472656,2147483647,0d54ab44944f010014ae8b41ffffff7faaaaaa0506000000d6898f88130000006a08260302000000a11554d3cccccccc
3450,OK,2086458677,43690,170,5,6,0,0,83896486919,8643758747,2086458677,3435973836,1370.531494140625,85913,17.459999084472656,2147483647,0251ab44994f010014ae8b41ffffff7faaaaaa050600000007cc9e88130000009b4a35030200000035d55c7ccccccccc
3456,OK,607996307,43690,170,5,6,0,0,83897487931,8644759759,607996307,3435973836,1370.34130859375,85908,17.459999084472656,2147483647,ec4aab44944f010014ae8b41ffffff7faaaaaa05060000003b12ae8813000000cf9044030200000093493d24cccccccc
3462,OK,2909742922,43690,170,5,6,0,0,83898488909,8645760737,2909742922,3435973836,1370.4364013671875,85910,17.459999084472656,2147483647,f74dab44964f010014ae8b41ffffff7faaaaaa05060000004d58bd8813000000e1d65303020000004a276fadcccccccc
3468,OK,2744456332,43690,170,5,6,0,0,83899491035,8646762863,2744456332,3435973836,1370.531494140625,85916,17.459999084472656,2147483647,0251ab449c4f010014ae8b41ffffff7faaaaaa0506000000dba2cc88130000006f216303020000008c1495a3cccccccc
3474,OK,603803796,43690,170,5,6,0,0,83900491021,8647762849,603803796,3435973836,1370.7218017578125,85912,17.450000762939453,2147483647,1957ab44984f01009a998b41ffffff7faaaaaa05060000000de5db8813000000a1637203020000009450fd23cccccccc
3480,OK,576597767,43690,170,5,6,0,0,83901491851,8648763679,576597767,3435973836,1370.531494140625,85907,17.459999084472656,2147483647,0251ab44934f010014ae8b41ffffff7faaaaaa05060000008b2aeb88130000001fa9810302000000072f5e22cccccccc
3486,OK,3069816143,43690,170,5,6,0,0,83902493011,8649764839,3069816143,3435973836,1370.6265869140625,85910,17.469999313354492,2147483647,0d54ab44964f01008fc28b41ffffff7faaaaaa05060000005371fa8813000000e7ef9003020000004fadf9b6cccccccc
3492,OK,3713913638,43690,170,5,6,0,0,83903494940,8650766768,3713913638,3435973836,1370.531494140625,85905,17.469999313354492,2147483647,0251ab44914f01008fc28b41ffffff7faaaaaa05060000001cbb098913000000b039a0030200000026d35dddcccccccc
3498,OK,4176705133,43690,170,5,6,0,0,83904494914,8651766742,4176705133,3435973836,1370.6265869140625,85910,17.459999084472656,2147483647,0d54ab44964f010014ae8b41ffffff7faaaaaa050600000042fd188913000000d67baf03020000006d76f3f8cccccccc
3504,OK,2969818440,43690,170,5,6,0,0,83905495937,8652767765,2969818440,3435973836,1370.4364013671875,85913,17.450000762939453,2147483647,f74dab44994f01009a998b41ffffff7faaaaaa0506000000814328891300000015c2be030200000048d503b1cccccccc
3510,OK,304323610,43690,170,5,6,0,0,83906496844,8653768672,304323610,3435973836,1370.1510009765625,85909,17.459999084472656,2147483647,d544ab44954f010014ae8b41ffffff7faaaaaa05060000004c89378913000000e007ce03020000001a9c2312cccccccc
3516,OK,4264317066,43690,170,5,6,0,0,83907498851,8654770679,4264317066,3435973836,1370.4364013671875,85911,17.440000534057617,2147483647,f74dab44974f01001f858b41ffffff7faaaaaa050600000063d3468913000000f751dd03020000008a502cfecccccccc
3522,OK,1545751593,43690,170,5,6,0,0,83908498940,8655770768,1545751593,3435973836,1370.531494140625,85911,17.440000534057617,2147483647,0251ab44974f01001f858b41ffffff7faaaaaa0506000000fc155689130000009094ec0302000000294c225ccccccccc
3528,OK,1645021837,43690,170,5,6,0,0,83909499925,8656771753,1645021837,3435973836,1371.102294921875,85905,17.450000762939453,2147483647,4663ab44914f01009a998b41ffffff7faaaaaa0506000000155c658913000000a9dafb03020000008d0a0d62cccccccc
3534,OK,839317188,43690,170,5,6,0,0,83910500955,8657772783,839317188,3435973836,1370.7218017578125,85908,17.459999084472656,2147483647,1957ab44944f010014ae8b41ffffff7faaaaaa05060000005ba2748913000000ef200b0402000000c4f60632cccccccc
3540,OK,1891923846,43690,170,5,6,0,0,83911503125,8658774953,1891923846,3435973836,1370.6265869140625,85906,17.450000762939453,2147483647,0d54ab44924f01009a998b41ffffff7faaaaaa050600000015ed838913000000a96b1a04020000008677c470cccccccc
3546,OK,2972088637,43690,170,5,6,0,0,83912503015,8659774843,2972088637,3435973836,1370.81689453125,85909,17.459999084472656,2147483647,245aab44954f010014ae8b41ffffff7faaaaaa0506000000e72e9389130000007bad2904020000003d7926b1cccccccc
3552,OK,1106162575,43690,170,5,6,0,0,83913503846,8660775674,1106162575,3435973836,1370.6265869140625,85912,17.459999084472656,2147483647,0d54ab44984f010014ae8b41ffffff7faaaaaa05060000006674a28913000000faf23804020000008fb3ee41cccccccc
3558,OK,3423577359,43690,170,5,6,0,0,83914504918,8661776746,3423577359,3435973836,1370.6265869140625,85910,17.459999084472656,2147483647,0d54ab44964f010014ae8b41ffffff7faaaaaa0506000000d6bab189130000006a394804020000000fa50fcccccccccc
3564,OK,1079140920,43690,170,5,6,0,0,83915506959,8662778787,1079140920,3435973836,1370.81689453125,85908,17.469999313354492,2147483647,245aab44944f01008fc28b41ffffff7faaaaaa05060000000f05c18913000000a38357040200000038625240cccccccc
3570,OK,93933208,43690,170,5,6,0,0,83916507012,8663778840,93933208,3435973836,1370.7218017578125,85911,17.459999084472656,2147483647,1957ab44974f010014ae8b41ffffff7faaaaaa05060000008447d0891300000018c6660402000000984e9905cccccccc
3576,OK,2560740694,43690,170,5,6,0,0,83917508008,8664779836,2560740694,3435973836,1370.9119873046875,85911,17.469999313354492,2147483647,2f5dab44974f01008fc28b41ffffff7faaaaaa0506000000a88ddf89130000003c0c76040200000056cda198cccccccc
3582,OK,3169262404,43690,170,5,6,0,0,83918508924,8665780752,3169262404,3435973836,1370.7218017578125,85909,17.459999084472656,2147483647,1957ab44954f010014ae8b41ffffff7faaaaaa05060000007cd3ee89130000001052850402000000441be7bccccccccc
3588,OK,2971600713,43690,170,5,6,0,0,83919511017,8666782845,2971600713,3435973836,1370.7218017578125,85912,17.459999084472656,2147483647,1957ab44984f010014ae8b41ffffff7faaaaaa0506000000e91dfe89130000007d9c94040200000049071fb1cccccccc
3594,OK,2853788556,43690,170,5,6,0,0,83920510924,8667782752,2853788556,3435973836,1370.531494140625,85912,17.440000534057617,2147483647,0251ab44984f01001f858b41ffffff7faaaaaa0506000000cc5f0d8a1300000060dea304020000008c5b19aacccccccc
3600,OK,2386719012,43690,170,5,6,0,0,83921511842,8668783670,2386719012,3435973836,1370.531494140625,85910,17.440000534057617,2147483647,0251ab44964f01001f858b41ffffff7faaaaaa0506000000a2a51c8a130000003624b304020000002471428ecccccccc
3606,OK,1863992943,43690,170,5,6,0,0,83922512835,8669784663,1863992943,3435973836,1371.007080078125,85908,17.440000534057617,2147483647,3a60ab44944f01001f858b41ffffff7faaaaaa0506000000c3eb2b8a13000000576ac204020000006f461a6fcccccccc
3612,OK,218961989,43690,170,5,6,0,0,83923515120,8670786948,218961989,3435973836,1370.6265869140625,85910,17.450000762939453,2147483647,0d54ab44964f01009a998b41ffffff7faaaaaa0506000000f0363b8a1300000084b5d1040200000045180d0dcccccccc
3618,OK,2468829223,43690,170,5,6,0,0,83924514912,8671786740,2468829223,3435973836,1370.7218017578125,85911,17.450000762939453,2147483647,1957ab44974f01009a998b41ffffff7faaaaaa050600000060784a8a13000000f4f6e0040200000027582793cccccccc
3624,OK,1471720822,43690,170,5,6,0,0,83925515926,8672787754,1471720822,3435973836,1370.34130859375,85908,17.459999084472656,2147483647,ec4aab44944f010014ae8b41ffffff7faaaaaa050600000096be598a130000002a3df0040200000076adb857cccccccc
3630,OK,797745025,43690,170,5,6,0,0,83926516928,8673788756,797745025,3435973836,1370.6265869140625,85910,17.459999084472656,2147483647,0d54ab44964f010014ae8b41ffffff7faaaaaa0506000000c004698a130000005483ff0402000000819f8c2fcccccccc
3636,OK,1895656249,43690,170,5,6,0,0,83927518953,8674790781,1895656249,3435973836,1370.531494140625,85909,17.469999313354492,2147483647,0251ab44954f01008fc28b41ffffff7faaaaaa0506000000e94e788a130000007dcd0e0502000000396bfd70cccccccc
3642,OK,3292729948,43690,170,5,6,0,0,83928518920,8675790748,3292729948,3435973836,1370.9119873046875,85908,17.459999084472656,2147483647,2f5dab44944f010014ae8b41ffffff7faaaaaa05060000000891878a130000009c0f1e05020000005c1243c4cccccccc
3648,OK,2450233420,43690,170,5,6,0,0,83929520001,8676791829,2450233420,3435973836,1370.6265869140625,85907,17.459999084472656,2147483647,0d54ab44934f010014ae8b41ffffff7faaaaaa050600000081d7968a1300000015562d05020000004c980b92cccccccc
3654,OK,2146007173,43690,170,5,6,0,0,83930521108,8677792936,2146007173,3435973836,1370.6265869140625,85907,17.469999313354492,2147483647,0d54ab44934f01008fc28b41ffffff7faaaaaa0506000000141ea68a13000000a89c3c05020000008578e97fcccccccc
3660,OK,2792889381,43690,170,5,6,0,0,83931522949,8678794777,2792889381,3435973836,1370.7218017578125,85912,17.469999313354492,2147483647,1957ab44984f01008fc28b41ffffff7faaaaaa05060000008567b58a1300000019e64b0502000000251c78a6cccccccc
3666,OK,2744474451,43690,170,5,6,0,0,83932522916,8679794744,2744474451,3435973836,1370.7218017578125,85910,17.479999542236328,2147483647,1957ab44964f01000ad78b41ffffff7faaaaaa0506000000a4a9c48a1300000038285b0502000000535b95a3cccccccc
3672,OK,2097878522,43690,170,5,6,0,0,83933523842,8680795670,2097878522,3435973836,1370.531494140625,85907,17.479999542236328,2147483647,0251ab44934f01000ad78b41ffffff7faaaaaa050600000082efd38a13000000166e6a0502000000fa150b7dcccccccc
3678,OK,771180703,43690,170,5,6,0,0,83934525002,8681796830,771180703,3435973836,1370.24609375,85911,17.479999542236328,2147483647,e047ab44974f01000ad78b41ffffff7faaaaaa05060000004a36e38a13000000deb47905020000009f48f72dcccccccc
3684,OK,485523889,43690,170,5,6,0,0,83935526956,8682798784,485523889,3435973836,1370.531494140625,85911,17.479999542236328,2147483647,0251ab44974f01000ad78b41ffffff7faaaaaa05060000002c80f28a13000000c0fe880502000000b181f01ccccccccc
3690,OK,819708539,43690,170,5,6,0,0,83936526829,8683798657,819708539,3435973836,1370.531494140625,85914,17.479999542236328,2147483647,0251ab449a4f01000ad78b41ffffff7faaaaaa0506000000edc1018b1300000081409805020000007bc2db30cccccccc
3696,OK,650297599,43690,170,5,6,0,0,83937527927,8684799755,650297599,3435973836,1370.34130859375,85908,17.479999542236328,2147483647,ec4aab44944f01000ad78b41ffffff7faaaaaa05060000007708118b130000000b87a70502000000ffc0c226cccccccc
