Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,quatX,quatY,quatZ,quatW,ax,ay,az,magX,magY,magZ,calib,stability,PAD,PAD,PAD,
56545,OK,4001599472,43690,170,5,4,0,0,66983831122,13855047786,4001599472,3435973836,-0.052124023,-0.038391113,0.672912598,0.736877441,-0.125,-1.28125,10.13671875,31.8125,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56548,OK,3663153418,43690,170,5,4,0,0,66983839105,13855055769,3663153418,3435973836,-0.052124023,-0.038391113,0.672912598,0.736877441,-0.18359375,-1.30078125,10.125,31.8125,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56551,OK,672156692,43690,170,5,4,0,0,66983847686,13855064350,672156692,3435973836,-0.052124023,-0.038391113,0.672912598,0.736877441,-0.18359375,-1.30078125,10.125,32.1875,8.25,-40.75,b'\x00',b'\x00',0,0,0,
56554,OK,35635215,43690,170,5,4,0,0,66983855458,13855072122,35635215,3435973836,-0.052124023,-0.038391113,0.672912598,0.736877441,-0.18359375,-1.30078125,10.125,32.1875,8.25,-40.75,b'\x00',b'\x00',0,0,0,
56557,OK,2401551882,43690,170,5,4,0,0,66983863073,13855079738,2401551882,3435973836,-0.052124023,-0.038391113,0.672912598,0.736877441,-0.14453125,-1.2890625,10.1640625,32.1875,8.25,-40.75,b'\x00',b'\x00',0,0,0,
56563,OK,3969041311,43690,170,5,4,0,0,66983877141,13855093805,3969041311,3435973836,-0.052062988,-0.038391113,0.672912598,0.736877441,-0.14453125,-1.2890625,10.1640625,30.3125,8.5,-39,b'\x00',b'\x00',0,0,0,
56568,OK,3768745095,43690,170,5,4,0,0,66983893295,13855109959,3768745095,3435973836,-0.052062988,-0.038391113,0.672912598,0.736877441,-0.10546875,-1.30859375,10.13671875,31.8125,8.25,-39.0625,b'\x00',b'\x00',0,0,0,
56572,OK,2438916655,43690,170,5,4,0,0,66983908045,13855124709,2438916655,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.125,-1.33984375,10.1640625,31.4375,9.0625,-40.75,b'\x00',b'\x00',0,0,0,
56575,OK,1680326225,43690,170,5,4,0,0,66983916082,13855132746,1680326225,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.125,-1.33984375,10.1640625,31.4375,9.0625,-40.75,b'\x00',b'\x00',0,0,0,
56578,OK,3114131096,43690,170,5,4,0,0,66983923038,13855139702,3114131096,3435973836,-0.052062988,-0.038391113,0.672912598,0.736877441,-0.125,-1.33984375,10.1640625,31.4375,9.0625,-40.75,b'\x00',b'\x00',0,0,0,
56582,OK,658902687,43690,170,5,4,0,0,66983937014,13855153679,658902687,3435973836,-0.052062988,-0.038391113,0.672912598,0.736938477,-0.15234375,-1.328125,10.13671875,32.125,7.9375,-38.5,b'\x00',b'\x00',0,0,0,
56585,OK,2324957918,43690,170,5,4,0,0,66983944984,13855161648,2324957918,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.15234375,-1.328125,10.13671875,32.125,7.9375,-38.5,b'\x00',b'\x00',0,0,0,
56588,OK,1797710387,43690,170,5,4,0,0,66983952970,13855169634,1797710387,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.1328125,-1.26171875,10.13671875,32.125,7.9375,-38.5,b'\x00',b'\x00',0,0,0,
56596,OK,752339514,43690,170,5,4,0,0,66983973817,13855190481,752339514,3435973836,-0.052062988,-0.038391113,0.672912598,0.736877441,-0.1328125,-1.26171875,10.13671875,32.125,7.6875,-39.0625,b'\x00',b'\x00',0,0,0,
56599,OK,2804528103,43690,170,5,4,0,0,66983982202,13855198866,2804528103,3435973836,-0.052062988,-0.038391113,0.672912598,0.736877441,-0.15234375,-1.28125,10.171875,32.1875,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56602,OK,2444947900,43690,170,5,4,0,0,66983989320,13855205984,2444947900,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.15234375,-1.28125,10.171875,32.1875,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56605,OK,1546917933,43690,170,5,4,0,0,66983997257,13855213921,1546917933,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.15234375,-1.28125,10.171875,32.1875,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56610,OK,909655597,43690,170,5,4,0,0,66984011180,13855227844,909655597,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.1328125,-1.30078125,10.125,34.6875,8.5,-39.75,b'\x00',b'\x00',0,0,0,
56613,OK,4236326001,43690,170,5,4,0,0,66984019248,13855235912,4236326001,3435973836,-0.052062988,-0.038452148,0.672912598,0.736877441,-0.11328125,-1.30859375,10.1171875,32.875,8.5,-38.5,b'\x00',b'\x00',0,0,0,
56616,OK,3792707699,43690,170,5,4,0,0,66984026858,13855243522,3792707699,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.11328125,-1.30859375,10.1171875,32.875,8.5,-38.5,b'\x00',b'\x00',0,0,0,
56619,OK,4155712264,43690,170,5,4,0,0,66984034237,13855250901,4155712264,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.1640625,-1.30078125,10.13671875,30.6875,7.9375,-39,b'\x00',b'\x00',0,0,0,
56623,OK,989253621,43690,170,5,4,0,0,66984043438,13855260102,989253621,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.1640625,-1.30078125,10.13671875,30.6875,7.9375,-39,b'\x00',b'\x00',0,0,0,
56626,OK,3241352557,43690,170,5,4,0,0,66984051103,13855267767,3241352557,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.1640625,-1.30078125,10.13671875,30.6875,7.9375,-39,b'\x00',b'\x00',0,0,0,
56629,OK,3159890508,43690,170,5,4,0,0,66984058881,13855275545,3159890508,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.1640625,-1.30078125,10.13671875,30.6875,7.9375,-39,b'\x00',b'\x00',0,0,0,
56632,OK,491376868,43690,170,5,4,0,0,66984068065,13855284729,491376868,3435973836,-0.052001953,-0.038452148,0.672912598,0.736877441,-0.14453125,-1.3203125,10.13671875,30.6875,7.9375,-39,b'\x00',b'\x00',0,0,0,
56639,OK,1121771747,43690,170,5,4,0,0,66984085176,13855301840,1121771747,3435973836,-0.052001953,-0.038513184,0.672912598,0.736877441,-0.14453125,-1.3203125,10.13671875,31.0625,8.25,-37.375,b'\x00',b'\x00',0,0,0,
56642,OK,1294490452,43690,170,5,4,0,0,66984092249,13855308913,1294490452,3435973836,-0.052001953,-0.038513184,0.672912598,0.736877441,-0.14453125,-1.3203125,10.13671875,31.0625,8.25,-37.375,b'\x00',b'\x00',0,0,0,
56645,OK,859781817,43690,170,5,4,0,0,66984100431,13855317095,859781817,3435973836,-0.052001953,-0.038513184,0.672912598,0.736877441,-0.11328125,-1.30859375,10.10546875,31.8125,7.4375,-39.0625,b'\x00',b'\x00',0,0,0,
56648,OK,4043839158,43690,170,5,4,0,0,66984107818,13855324482,4043839158,3435973836,-0.051940918,-0.038513184,0.672912598,0.736877441,-0.11328125,-1.30859375,10.10546875,31.8125,7.4375,-39.0625,b'\x00',b'\x00',0,0,0,
56651,OK,256777225,43690,170,5,4,0,0,66984115223,13855331888,256777225,3435973836,-0.051940918,-0.038513184,0.672912598,0.736877441,-0.11328125,-1.30078125,10.10546875,31.8125,7.4375,-39.0625,b'\x00',b'\x00',0,0,0,
56654,OK,1124203063,43690,170,5,4,0,0,66984123698,13855340362,1124203063,3435973836,-0.051940918,-0.038513184,0.672912598,0.736877441,-0.11328125,-1.30078125,10.10546875,31.4375,7.6875,-40.75,b'\x00',b'\x00',0,0,0,
56657,OK,1230678868,43690,170,5,4,0,0,66984130804,13855347468,1230678868,3435973836,-0.051940918,-0.038513184,0.672912598,0.736877441,-0.11328125,-1.30078125,10.10546875,31.4375,7.6875,-40.75,b'\x00',b'\x00',0,0,0,
56662,OK,1256335402,43690,170,5,4,0,0,66984147668,13855364332,1256335402,3435973836,-0.052001953,-0.038513184,0.672973633,0.736877441,-0.14453125,-1.3203125,10.18359375,32.125,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56665,OK,794821704,43690,170,5,4,0,0,66984155283,13855371947,794821704,3435973836,-0.052001953,-0.038513184,0.672973633,0.736877441,-0.14453125,-1.3203125,10.18359375,32.125,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56668,OK,1554531758,43690,170,5,4,0,0,66984163009,13855379674,1554531758,3435973836,-0.052001953,-0.038513184,0.672973633,0.736877441,-0.1640625,-1.3203125,10.18359375,32.125,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56671,OK,3882944699,43690,170,5,4,0,0,66984171808,13855388472,3882944699,3435973836,-0.052001953,-0.038513184,0.672973633,0.736877441,-0.1640625,-1.3203125,10.18359375,31.0625,7.6875,-39,b'\x00',b'\x00',0,0,0,
56676,OK,3179467007,43690,170,5,4,0,0,66984181630,13855398294,3179467007,3435973836,-0.052001953,-0.038513184,0.672973633,0.736877441,-0.1640625,-1.3203125,10.18359375,31.0625,7.6875,-39,b'\x00',b'\x00',0,0,0,
56681,OK,3231700030,43690,170,5,4,0,0,66984196853,13855413517,3231700030,3435973836,-0.052001953,-0.038513184,0.672973633,0.736816406,-0.15234375,-1.30078125,10.13671875,31.0625,7.9375,-40.1875,b'\x00',b'\x00',0,0,0,
56684,OK,787274407,43690,170,5,4,0,0,66984205682,13855422347,787274407,3435973836,-0.052001953,-0.038513184,0.672973633,0.736816406,-0.125,-1.3203125,10.171875,31.0625,7.9375,-40.1875,b'\x00',b'\x00',0,0,0,
56690,OK,282951175,43690,170,5,4,0,0,66984222852,13855439516,282951175,3435973836,-0.051940918,-0.038513184,0.672973633,0.736877441,-0.125,-1.3203125,10.171875,31.75,7.6875,-38.5625,b'\x00',b'\x00',0,0,0,
56693,OK,3959444211,43690,170,5,4,0,0,66984231716,13855448380,3959444211,3435973836,-0.051940918,-0.038513184,0.672973633,0.736877441,-0.125,-1.3203125,10.171875,31.75,7.6875,-38.5625,b'\x00',b'\x00',0,0,0,
56698,OK,1664743784,43690,170,5,4,0,0,66984246805,13855463469,1664743784,3435973836,-0.051940918,-0.038513184,0.672912598,0.736877441,-0.14453125,-1.30078125,10.14453125,31.4375,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56700,OK,779687277,43690,170,5,4,0,0,66984254296,13855470960,779687277,3435973836,-0.051940918,-0.038513184,0.672973633,0.736877441,-0.1328125,-1.3203125,10.14453125,31.0625,7.9375,-39.5625,b'\x00',b'\x00',0,0,0,
56705,OK,46975627,43690,170,5,4,0,0,66984269495,13855486159,46975627,3435973836,-0.051940918,-0.038513184,0.672912598,0.736877441,-0.14453125,-1.33984375,10.10546875,31.4375,7.9375,-40.1875,b'\x00',b'\x00',0,0,0,
56708,OK,2494137898,43690,170,5,4,0,0,66984277109,13855493773,2494137898,3435973836,-0.051940918,-0.038574219,0.672912598,0.736877441,-0.14453125,-1.33984375,10.10546875,31.4375,7.9375,-40.1875,b'\x00',b'\x00',0,0,0,
56712,OK,171380744,43690,170,5,4,0,0,66984285453,13855502117,171380744,3435973836,-0.051879883,-0.038574219,0.672912598,0.736877441,-0.14453125,-1.30859375,10.10546875,31.4375,7.9375,-40.1875,b'\x00',b'\x00',0,0,0,
56717,OK,2839589452,43690,170,5,4,0,0,66984300695,13855517359,2839589452,3435973836,-0.051940918,-0.038574219,0.672912598,0.736877441,-0.14453125,-1.30859375,10.10546875,32.125,7.4375,-38.5625,b'\x00',b'\x00',0,0,0,
56720,OK,3866864983,43690,170,5,4,0,0,66984308638,13855525302,3866864983,3435973836,-0.051879883,-0.038574219,0.672912598,0.736877441,-0.125,-1.3203125,10.125,32.125,7.4375,-38.5625,b'\x00',b'\x00',0,0,0,
56724,OK,2690134996,43690,170,5,4,0,0,66984319173,13855535837,2690134996,3435973836,-0.051879883,-0.038574219,0.672973633,0.736877441,-0.125,-1.3203125,10.125,32.125,7.9375,-38.5,b'\x00',b'\x00',0,0,0,
56727,OK,1115716269,43690,170,5,4,0,0,66984327757,13855544421,1115716269,3435973836,-0.051879883,-0.038574219,0.672973633,0.736877441,-0.125,-1.3203125,10.125,32.125,7.9375,-38.5,b'\x00',b'\x00',0,0,0,
56730,OK,3327117160,43690,170,5,4,0,0,66984335574,13855552238,3327117160,3435973836,-0.051879883,-0.038574219,0.672973633,0.736877441,-0.1328125,-1.328125,10.15234375,31.0625,7.9375,-38.4375,b'\x00',b'\x00',0,0,0,
56733,OK,1132470946,43690,170,5,4,0,0,66984343267,13855559931,1132470946,3435973836,-0.051879883,-0.038574219,0.672973633,0.736877441,-0.1328125,-1.328125,10.15234375,31.0625,7.9375,-38.4375,b'\x00',b'\x00',0,0,0,
56736,OK,445751073,43690,170,5,4,0,0,66984352512,13855569176,445751073,3435973836,-0.051879883,-0.038574219,0.672973633,0.736877441,-0.11328125,-1.328125,10.203125,31.0625,7.9375,-38.4375,b'\x00',b'\x00',0,0,0,
56741,OK,431947694,43690,170,5,4,0,0,66984368142,13855584806,431947694,3435973836,-0.051879883,-0.038513184,0.672973633,0.736877441,-0.1328125,-1.2890625,10.18359375,32.5625,7.9375,-40.25,b'\x00',b'\x00',0,0,0,
56744,OK,2362151667,43690,170,5,4,0,0,66984376690,13855593354,2362151667,3435973836,-0.051879883,-0.038513184,0.672973633,0.736877441,-0.1328125,-1.2890625,10.18359375,31.0625,8.5,-39.5625,b'\x00',b'\x00',0,0,0,
56747,OK,161481160,43690,170,5,4,0,0,66984383797,13855600461,161481160,3435973836,-0.051879883,-0.038513184,0.672973633,0.736877441,-0.1328125,-1.2890625,10.18359375,31.0625,8.5,-39.5625,b'\x00',b'\x00',0,0,0,
56754,OK,2824750587,43690,170,5,4,0,0,66984402898,13855619562,2824750587,3435973836,-0.051879883,-0.038513184,0.672973633,0.736877441,-0.1640625,-1.328125,10.1171875,32.1875,7.9375,-39.625,b'\x00',b'\x00',0,0,0,
56757,OK,567891760,43690,170,5,4,0,0,66984410101,13855626765,567891760,3435973836,-0.051879883,-0.038513184,0.672973633,0.736877441,-0.1640625,-1.328125,10.1171875,32.1875,7.9375,-39.625,b'\x00',b'\x00',0,0,0,
56761,OK,3480450114,43690,170,5,4,0,0,66984420544,13855637209,3480450114,3435973836,-0.051879883,-0.038513184,0.672973633,0.736877441,-0.14453125,-1.2890625,10.09765625,32.1875,7.9375,-39.625,b'\x00',b'\x00',0,0,0,
56766,OK,655414108,43690,170,5,4,0,0,66984435756,13855652421,655414108,3435973836,-0.051940918,-0.038452148,0.672973633,0.736877441,-0.14453125,-1.2890625,10.09765625,32.1875,8.5,-40.1875,b'\x00',b'\x00',0,0,0,
56771,OK,3954884154,43690,170,5,4,0,0,66984452770,13855669434,3954884154,3435973836,-0.051940918,-0.038513184,0.672973633,0.736816406,-0.15234375,-1.30078125,10.13671875,32.125,7.9375,-38.5625,b'\x00',b'\x00',0,0,0,
56774,OK,674090923,43690,170,5,4,0,0,66984460653,13855677317,674090923,3435973836,-0.051940918,-0.038513184,0.672973633,0.736877441,-0.15234375,-1.30078125,10.13671875,32.125,7.9375,-38.5625,b'\x00',b'\x00',0,0,0,
56777,OK,1057605944,43690,170,5,4,0,0,66984468275,13855684939,1057605944,3435973836,-0.051940918,-0.038452148,0.672973633,0.736816406,-0.125,-1.33984375,10.15234375,32.125,7.9375,-38.5625,b'\x00',b'\x00',0,0,0,
56780,OK,2217490617,43690,170,5,4,0,0,66984475662,13855692326,2217490617,3435973836,-0.051940918,-0.038513184,0.672973633,0.736816406,-0.125,-1.33984375,10.15234375,31.0625,8.75,-38.4375,b'\x00',b'\x00',0,0,0,
56783,OK,345284622,43690,170,5,4,0,0,66984483827,13855700491,345284622,3435973836,-0.051940918,-0.038513184,0.672973633,0.736816406,-0.125,-1.328125,10.1640625,31.0625,8.75,-38.4375,b'\x00',b'\x00',0,0,0,
56790,OK,2621157587,43690,170,5,4,0,0,66984502073,13855718737,2621157587,3435973836,-0.051940918,-0.038513184,0.672973633,0.736816406,-0.125,-1.328125,10.1640625,31.8125,7.125,-39.0625,b'\x00',b'\x00',0,0,0,
56793,OK,3882770130,43690,170,5,4,0,0,66984511225,13855727890,3882770130,3435973836,-0.052001953,-0.038513184,0.672973633,0.736816406,-0.1328125,-1.3203125,10.09765625,31.4375,7.9375,-38.5625,b'\x00',b'\x00',0,0,0,
56796,OK,2783123874,43690,170,5,4,0,0,66984518390,13855735055,2783123874,3435973836,-0.052001953,-0.038452148,0.672973633,0.736816406,-0.1328125,-1.3203125,10.09765625,31.4375,7.9375,-38.5625,b'\x00',b'\x00',0,0,0,
56803,OK,2545520335,43690,170,5,4,0,0,66984539018,13855755683,2545520335,3435973836,-0.051940918,-0.038452148,0.672973633,0.736816406,-0.125,-1.328125,10.0859375,30.6875,7.6875,-39.5625,b'\x00',b'\x00',0,0,0,
56805,OK,512147524,43690,170,5,4,0,0,66984564004,13855780668,512147524,3435973836,-0.051940918,-0.038452148,0.672973633,0.736816406,-0.15234375,-1.30078125,10.10546875,31.0625,7.9375,-37.9375,b'\x00',b'\x00',0,0,0,
56810,OK,3912640012,43690,170,5,4,0,0,66984579552,13855796216,3912640012,3435973836,-0.051940918,-0.038452148,0.673034668,0.736816406,-0.15234375,-1.30078125,10.10546875,31.0625,7.9375,-37.9375,b'\x00',b'\x00',0,0,0,
56817,OK,3098227804,43690,170,5,4,0,0,66984598515,13855815179,3098227804,3435973836,-0.051940918,-0.038452148,0.673034668,0.736816406,-0.10546875,-1.33984375,10.05859375,32.875,7.6875,-40.25,b'\x00',b'\x00',0,0,0,
56820,OK,3239686409,43690,170,5,4,0,0,66984606242,13855822907,3239686409,3435973836,-0.051940918,-0.038452148,0.673034668,0.736816406,-0.125,-1.3203125,9.93359375,32.875,7.6875,-40.25,b'\x00',b'\x00',0,0,0,
56823,OK,1722938643,43690,170,5,4,0,0,66984613044,13855829708,1722938643,3435973836,-0.051940918,-0.038452148,0.673034668,0.736816406,-0.125,-1.3203125,9.93359375,32.875,7.6875,-40.25,b'\x00',b'\x00',0,0,0,
56826,OK,3831750962,43690,170,5,4,0,0,66984621082,13855837746,3831750962,3435973836,-0.051940918,-0.038452148,0.673034668,0.736816406,-0.125,-1.3203125,9.93359375,32.875,7.6875,-40.25,b'\x00',b'\x00',0,0,0,
56832,OK,391609240,43690,170,5,4,0,0,66984640094,13855856758,391609240,3435973836,-0.051940918,-0.038391113,0.673034668,0.736816406,-0.1640625,-1.28125,10.09765625,30.6875,7.6875,-39.5625,b'\x00',b'\x00',0,0,0,
56837,OK,279438319,43690,170,5,4,0,0,66984656478,13855873142,279438319,3435973836,-0.051940918,-0.038391113,0.673034668,0.736816406,-0.14453125,-1.2890625,10.06640625,31.0625,7.6875,-40.625,b'\x00',b'\x00',0,0,0,
56840,OK,505207267,43690,170,5,4,0,0,66984663100,13855879764,505207267,3435973836,-0.051940918,-0.038391113,0.673034668,0.736816406,-0.14453125,-1.2890625,10.06640625,31.0625,7.6875,-40.625,b'\x00',b'\x00',0,0,0,
56843,OK,2315156214,43690,170,5,4,0,0,66984671109,13855887773,2315156214,3435973836,-0.051940918,-0.038391113,0.672973633,0.736816406,-0.14453125,-1.2890625,10.06640625,31.0625,7.6875,-40.625,b'\x00',b'\x00',0,0,0,
56846,OK,1462400233,43690,170,5,4,0,0,66984678780,13855895444,1462400233,3435973836,-0.051940918,-0.038391113,0.672973633,0.736816406,-0.125,-1.3203125,10.0859375,32.1875,7.6875,-41.25,b'\x00',b'\x00',0,0,0,
56851,OK,444927213,43690,170,5,4,0,0,66984695713,13855912378,444927213,3435973836,-0.051940918,-0.038452148,0.672973633,0.736816406,-0.1171875,-1.30859375,10.09765625,31.4375,7.4375,-40.1875,b'\x00',b'\x00',0,0,0,
56856,OK,539931823,43690,170,5,4,0,0,66984706186,13855922850,539931823,3435973836,-0.051940918,-0.038452148,0.673034668,0.736816406,-0.1328125,-1.30859375,10.09765625,31.4375,7.4375,-40.1875,b'\x00',b'\x00',0,0,0,
56859,OK,3993218804,43690,170,5,4,0,0,66984714931,13855931595,3993218804,3435973836,-0.051879883,-0.038452148,0.673034668,0.736816406,-0.1328125,-1.30859375,10.09765625,31.4375,8.5,-37.9375,b'\x00',b'\x00',0,0,0,
56862,OK,2453408113,43690,170,5,4,0,0,66984722065,13855938729,2453408113,3435973836,-0.051879883,-0.038452148,0.673034668,0.736816406,-0.1328125,-1.30859375,10.09765625,31.4375,8.5,-37.9375,b'\x00',b'\x00',0,0,0,
56868,OK,1936984406,43690,170,5,4,0,0,66984739441,13855956105,1936984406,3435973836,-0.051879883,-0.038452148,0.673034668,0.736816406,-0.14453125,-1.30078125,10.13671875,33.25,8.25,-39.125,b'\x00',b'\x00',0,0,0,
56871,OK,1029304711,43690,170,5,4,0,0,66984746720,13855963384,1029304711,3435973836,-0.051879883,-0.038452148,0.673034668,0.736816406,-0.14453125,-1.30078125,10.13671875,33.25,8.25,-39.125,b'\x00',b'\x00',0,0,0,
56874,OK,2844368957,43690,170,5,4,0,0,66984754944,13855971608,2844368957,3435973836,-0.051879883,-0.038452148,0.673034668,0.736816406,-0.15234375,-1.30078125,10.125,33.25,8.25,-39.125,b'\x00',b'\x00',0,0,0,
56877,OK,449549421,43690,170,5,4,0,0,66984763864,13855980528,449549421,3435973836,-0.051879883,-0.038452148,0.672973633,0.736816406,-0.15234375,-1.30078125,10.125,31.0625,7.6875,-40.1875,b'\x00',b'\x00',0,0,0,
56880,OK,3631805763,43690,170,5,4,0,0,66984772723,13855989387,3631805763,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.15234375,-1.30078125,10.125,31.0625,7.6875,-40.1875,b'\x00',b'\x00',0,0,0,
56883,OK,3375745177,43690,170,5,4,0,0,66984779721,13855996385,3375745177,3435973836,-0.051818848,-0.038452148,0.673034668,0.736816406,-0.15234375,-1.30078125,10.125,31.0625,7.6875,-40.1875,b'\x00',b'\x00',0,0,0,
56886,OK,3249273067,43690,170,5,4,0,0,66984787609,13856004273,3249273067,3435973836,-0.051818848,-0.038513184,0.673034668,0.736816406,-0.15234375,-1.30078125,10.125,31.0625,7.6875,-40.1875,b'\x00',b'\x00',0,0,0,
56889,OK,1202384888,43690,170,5,4,0,0,66984796706,13856013370,1202384888,3435973836,-0.051818848,-0.038513184,0.672973633,0.736816406,-0.11328125,-1.2890625,10.10546875,31.8125,8.5,-40.1875,b'\x00',b'\x00',0,0,0,
56894,OK,2558126831,43690,170,5,4,0,0,66984807797,13856024462,2558126831,3435973836,-0.051818848,-0.038513184,0.672973633,0.736816406,-0.11328125,-1.28125,10.15234375,31.8125,8.5,-40.1875,b'\x00',b'\x00',0,0,0,
56899,OK,3716313612,43690,170,5,4,0,0,66984821752,13856038416,3716313612,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.11328125,-1.28125,10.15234375,31.8125,8.25,-39.0625,b'\x00',b'\x00',0,0,0,
56902,OK,4219060876,43690,170,5,4,0,0,66984831216,13856047880,4219060876,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.1640625,-1.30078125,10.13671875,32.875,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56906,OK,2069153315,43690,170,5,4,0,0,66984841530,13856058194,2069153315,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.1640625,-1.30078125,10.13671875,32.875,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56909,OK,419164050,43690,170,5,4,0,0,66984848036,13856064700,419164050,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.1640625,-1.30078125,10.13671875,32.875,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56912,OK,2153590704,43690,170,5,4,0,0,66984856057,13856072721,2153590704,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.18359375,-1.2890625,10.09765625,32.875,7.9375,-39.0625,b'\x00',b'\x00',0,0,0,
56914,OK,2923058001,43690,170,5,4,0,0,66984864242,13856080906,2923058001,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.18359375,-1.2890625,10.09765625,32.125,8.25,-37.4375,b'\x00',b'\x00',0,0,0,
56917,OK,1887172953,43690,170,5,4,0,0,66984871098,13856087762,1887172953,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.18359375,-1.2890625,10.09765625,32.125,8.25,-37.4375,b'\x00',b'\x00',0,0,0,
56920,OK,1288126274,43690,170,5,4,0,0,66984879116,13856095781,1288126274,3435973836,-0.051879883,-0.038452148,0.672973633,0.736816406,-0.14453125,-1.3203125,10.125,31.8125,7.6875,-40.1875,b'\x00',b'\x00',0,0,0,
56923,OK,3754053986,43690,170,5,4,0,0,66984886685,13856103349,3754053986,3435973836,-0.051879883,-0.038452148,0.672973633,0.736816406,-0.14453125,-1.3203125,10.125,31.8125,7.6875,-40.1875,b'\x00',b'\x00',0,0,0,
56928,OK,3280459702,43690,170,5,4,0,0,66984902856,13856119520,3280459702,3435973836,-0.051879883,-0.038452148,0.672973633,0.736816406,-0.11328125,-1.30078125,10.125,30.6875,8.25,-40.125,b'\x00',b'\x00',0,0,0,
56930,OK,4192139205,43690,170,5,4,0,0,66984911233,13856127897,4192139205,3435973836,-0.051879883,-0.038452148,0.673034668,0.736816406,-0.1328125,-1.30859375,10.125,31.4375,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56934,OK,23168647,43690,170,5,4,0,0,66984919274,13856135938,23168647,3435973836,-0.051879883,-0.038452148,0.672973633,0.736816406,-0.1328125,-1.30859375,10.125,31.4375,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56937,OK,3104026777,43690,170,5,4,0,0,66984926494,13856143158,3104026777,3435973836,-0.051879883,-0.038452148,0.672973633,0.736816406,-0.10546875,-1.2890625,10.125,31.4375,8.25,-39.625,b'\x00',b'\x00',0,0,0,
56940,OK,2909635353,43690,170,5,4,0,0,66984934788,13856151455,2909635353,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.10546875,-1.2890625,10.125,31.75,7.9375,-38,b'\x00',b'\x00',0,0,0,
56944,OK,2309951405,43690,170,5,4,0,0,66984945577,13856162241,2309951405,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.10546875,-1.2890625,10.125,31.75,7.9375,-38,b'\x00',b'\x00',0,0,0,
56947,OK,2353365961,43690,170,5,4,0,0,66984952264,13856168928,2353365961,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.15234375,-1.30859375,10.0859375,31.75,7.9375,-38,b'\x00',b'\x00',0,0,0,
56952,OK,1209444824,43690,170,5,4,0,0,66984967926,13856184590,1209444824,3435973836,-0.051818848,-0.038513184,0.672973633,0.736877441,-0.15234375,-1.30859375,10.0859375,31.75,7.6875,-38,b'\x00',b'\x00',0,0,0,
56955,OK,474101905,43690,170,5,4,0,0,66984976415,13856193079,474101905,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.1640625,-1.328125,10.14453125,31.4375,8.75,-39.625,b'\x00',b'\x00',0,0,0,
56958,OK,1886944422,43690,170,5,4,0,0,66984984744,13856201408,1886944422,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.1640625,-1.328125,10.14453125,31.4375,8.75,-39.625,b'\x00',b'\x00',0,0,0,
56961,OK,1339604287,43690,170,5,4,0,0,66984993763,13856210427,1339604287,3435973836,-0.051818848,-0.038452148,0.672973633,0.736816406,-0.1640625,-1.328125,10.14453125,31.4375,8.75,-39.625,b'\x00',b'\x00',0,0,0,
