Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,latitude,longitude,height,northVel,eastVel,downVel,posAccuracy,year,month,day,hour,minute,second,numSatellites,fixQuality,PAD,PAD,PAD,
99724,OK,1793073759,43690,170,12,5,0,0,67113033654,121426952,1793073759,3435973836,35.3556171,-117.7889162,9533015,-5375,40155,43977,788,2021,4,10,18,6,25,27,3,0,0,0,
100046,OK,1732056387,43690,170,12,5,0,0,67114058643,122451940,1732056387,3435973836,35.3555627,-117.7884679,9488243,-6857,41458,44655,789,2021,4,10,18,6,26,24,3,0,0,0,
100372,OK,2758614755,43690,170,12,5,0,0,67115083585,123476882,2758614755,3435973836,35.3554953,-117.7880157,9444736,-8230,40712,41386,801,2021,4,10,18,6,27,22,3,0,0,0,
100698,OK,3613238871,43690,170,12,5,0,0,67116113274,124506571,3613238871,3435973836,35.3554096,-117.7875747,9403326,-10796,39997,42935,805,2021,4,10,18,6,28,22,3,0,0,0,
101019,OK,997657200,43690,170,12,5,0,0,67117138554,125531852,997657200,3435973836,35.3553021,-117.7871524,9361621,-13007,37088,40845,809,2021,4,10,18,6,29,26,3,0,0,0,
101343,OK,1662766206,43690,170,12,5,0,0,67118168306,126561604,1662766206,3435973836,35.3551817,-117.7867471,9317361,-13164,36641,46714,804,2021,4,10,18,6,30,24,3,0,0,0,
101665,OK,4248755615,43690,170,12,5,0,0,67119196611,127589908,4248755615,3435973836,35.3550682,-117.7863364,9270764,-11950,38283,46184,809,2021,4,10,18,6,31,22,3,0,0,0,
101829,OK,3771959853,43690,170,12,5,0,0,67119699673,128092970,3771959853,3435973836,35.3549795,-117.7859405,9228997,-7305,34181,40295,798,2021,4,10,18,6,32,24,3,0,0,0,
102075,OK,3338600868,43690,170,12,5,0,0,67120724550,129117847,3338600868,3435973836,35.3549264,-117.7855468,9188432,-4318,38629,43317,781,2021,4,10,18,6,33,22,3,0,0,0,
102399,OK,3853496990,43690,170,12,5,0,0,67121752620,130145917,3853496990,3435973836,35.3548887,-117.7851237,9145976,-3991,38883,43842,787,2021,4,10,18,6,34,26,3,0,0,0,
102722,OK,1160328752,43690,170,12,5,0,0,67122777240,131170537,1160328752,3435973836,35.3548342,-117.7847147,9104763,-8021,35993,39758,788,2021,4,10,18,6,35,24,3,0,0,0,
103048,OK,2268006727,43690,170,12,5,0,0,67123807312,132200610,2268006727,3435973836,35.3547515,-117.7843167,9064624,-10105,36498,41825,776,2021,4,10,18,6,36,22,3,0,0,0,
103376,OK,2193619259,43690,170,12,5,0,0,67124839319,133232616,2193619259,3435973836,35.3546669,-117.7839148,9023317,-8619,37131,42707,772,2021,4,10,18,6,37,24,3,0,0,0,
103702,OK,870935710,43690,170,12,5,0,0,67125864230,134257527,870935710,3435973836,35.354595,-117.7835241,8983438,-6773,34807,38953,781,2021,4,10,18,6,38,23,3,0,0,0,
104029,OK,174050058,43690,170,12,5,0,0,67126892289,135285586,174050058,3435973836,35.3545437,-117.7831489,8942083,-3994,33577,43027,791,2021,4,10,18,6,39,27,3,0,0,0,
104355,OK,334156301,43690,170,12,5,0,0,67127923241,136316538,334156301,3435973836,35.3544964,-117.7827754,8899549,-6410,34434,40378,803,2021,4,10,18,6,40,24,3,0,0,0,
104683,OK,245575447,43690,170,12,5,0,0,67128950582,137343879,245575447,3435973836,35.3544541,-117.782398,8859304,-2374,34943,40835,794,2021,4,10,18,6,41,23,3,0,0,0,
105011,OK,270630144,43690,170,12,5,0,0,67129978230,138371527,270630144,3435973836,35.3544292,-117.782014,8815887,-2677,35252,46604,793,2021,4,10,18,6,42,25,3,0,0,0,
105338,OK,2486634778,43690,170,12,5,0,0,67131007230,139400527,2486634778,3435973836,35.3543988,-117.7816331,8772143,-3924,34124,39716,797,2021,4,10,18,6,43,22,3,0,0,0,
105666,OK,139621436,43690,170,12,5,0,0,67132035392,140428689,139621436,3435973836,35.3543707,-117.7812538,8730827,-2013,34853,42372,786,2021,4,10,18,6,44,25,3,0,0,0,
105988,OK,2332560355,43690,170,12,5,0,0,67133062595,141455892,2332560355,3435973836,35.3543357,-117.780877,8689505,-5403,34458,41746,775,2021,4,10,18,6,45,25,3,0,0,0,
106311,OK,2255171946,43690,170,12,5,0,0,67134086995,142480292,2255171946,3435973836,35.3542817,-117.7804889,8647597,-6518,37027,42996,757,2021,4,10,18,6,46,29,3,0,0,0,
106634,OK,1755978889,43690,170,12,5,0,0,67135111551,143504848,1755978889,3435973836,35.3542195,-117.7800645,8606541,-7052,40966,40257,753,2021,4,10,18,6,47,28,3,0,0,0,
106959,OK,3453616862,43690,170,12,5,0,0,67136138363,144531661,3453616862,3435973836,35.3541651,-117.7796156,8566343,-4625,40845,39618,754,2021,4,10,18,6,48,27,3,0,0,0,
107280,OK,2357438882,43690,170,12,5,0,0,67137163021,145556321,2357438882,3435973836,35.354131,-117.7791885,8526529,-2342,36583,38102,757,2021,4,10,18,6,49,24,3,0,0,0,
107640,OK,3050158259,43690,170,12,5,0,0,67138693003,147086300,3050158259,3435973836,35.3541079,-117.7783516,8444396,-2072,40274,43210,746,2021,4,10,18,6,51,26,3,0,0,0,
107966,OK,1534275503,43690,170,12,5,0,0,67139721446,148114743,1534275503,3435973836,35.3540777,-117.7779345,8401989,-4743,35479,40958,748,2021,4,10,18,6,52,25,3,0,0,0,
108290,OK,817218125,43690,170,12,5,0,0,67140750268,149143565,817218125,3435973836,35.3540234,-117.7775465,8361469,-7894,35862,40593,731,2021,4,10,18,6,53,22,3,0,0,0,
108615,OK,4150234196,43690,170,12,5,0,0,67141777290,150170588,4150234196,3435973836,35.3539562,-117.7771517,8317490,-6520,35387,44255,738,2021,4,10,18,6,54,20,3,0,0,0,
108938,OK,3545229320,43690,170,12,5,0,0,67142802599,151195896,3545229320,3435973836,35.3538921,-117.7767662,8274961,-7778,34590,40647,750,2021,4,10,18,6,55,18,3,0,0,0,
109264,OK,2513673752,43690,170,12,5,0,0,67143827305,152220602,2513673752,3435973836,35.3538261,-117.7763997,8232944,-6999,31716,43257,768,2021,4,10,18,6,56,22,3,0,0,0,
109589,OK,381466575,43690,170,12,5,0,0,67144856317,153249614,381466575,3435973836,35.3537788,-117.7760514,8191658,-3952,31888,42812,795,2021,4,10,18,6,57,18,3,0,0,0,
109916,OK,3340280732,43690,170,12,5,0,0,67145884566,154277864,3340280732,3435973836,35.3537222,-117.7756726,8151004,-8787,37456,38672,801,2021,4,10,18,6,58,19,3,0,0,0,
110242,OK,1006186211,43690,170,12,5,0,0,67146912346,155305643,1006186211,3435973836,35.3536309,-117.7752291,8111088,-10738,42932,39816,801,2021,4,10,18,6,59,20,3,0,0,0,
110566,OK,1947175362,43690,170,12,5,0,0,67147937580,156330877,1947175362,3435973836,35.3535328,-117.7747705,8069802,-10839,40506,40961,803,2021,4,10,18,7,0,19,3,0,0,0,
110892,OK,1987516581,43690,170,12,5,0,0,67148965347,157358645,1987516581,3435973836,35.35346,-117.7743503,8028227,-5090,35759,38647,809,2021,4,10,18,7,1,17,3,0,0,0,
111218,OK,845514352,43690,170,12,5,0,0,67149991636,158384934,845514352,3435973836,35.3534051,-117.7739536,7989528,-6904,36524,36833,825,2021,4,10,18,7,2,18,3,0,0,0,
111543,OK,4247570634,43690,170,12,5,0,0,67151021306,159414604,4247570634,3435973836,35.3533458,-117.7735559,7948918,-6080,35590,40981,835,2021,4,10,18,7,3,17,3,0,0,0,
111866,OK,1543355662,43690,170,12,5,0,0,67152048278,160441575,1543355662,3435973836,35.35329,-117.7731795,7907016,-6518,33280,42490,847,2021,4,10,18,7,4,16,3,0,0,0,
112191,OK,408013178,43690,170,12,5,0,0,67153075998,161469295,408013178,3435973836,35.3532247,-117.7727977,7865913,-8202,37177,42137,859,2021,4,10,18,7,5,17,3,0,0,0,
112521,OK,1243572973,43690,170,12,5,0,0,67154108308,162501605,1243572973,3435973836,35.3531472,-117.7723798,7825508,-9071,39108,38436,874,2021,4,10,18,7,6,16,3,0,0,0,
112845,OK,3581427496,43690,170,12,5,0,0,67155135027,163528324,3581427496,3435973836,35.3530663,-117.7719421,7784553,-9175,40429,42291,883,2021,4,10,18,7,7,18,3,0,0,0,
113172,OK,3758579207,43690,170,12,5,0,0,67156166353,164559650,3758579207,3435973836,35.3529944,-117.7715056,7744167,-6812,39501,39253,899,2021,4,10,18,7,8,18,3,0,0,0,
113497,OK,242716900,43690,170,12,5,0,0,67157192295,165585592,242716900,3435973836,35.3529523,-117.7711163,7705788,-2446,31099,37674,910,2021,4,10,18,7,9,19,3,0,0,0,
113657,OK,2065892306,43690,170,12,5,0,0,67157696266,166089564,2065892306,3435973836,35.3529201,-117.7707761,7665078,-5140,30965,39914,899,2021,4,10,18,7,10,20,3,0,0,0,
113984,OK,156729481,43690,170,12,5,0,0,67158725317,167118614,156729481,3435973836,35.3528704,-117.7704202,7626239,-6436,34852,38894,864,2021,4,10,18,7,11,19,3,0,0,0,
114311,OK,4248300999,43690,170,12,5,0,0,67159753304,168146601,4248300999,3435973836,35.3528083,-117.7700471,7586781,-7494,33124,39432,864,2021,4,10,18,7,12,19,3,0,0,0,
114637,OK,544107965,43690,170,12,5,0,0,67160778213,169171510,544107965,3435973836,35.352734,-117.7696841,7547981,-9072,33367,38109,870,2021,4,10,18,7,13,19,3,0,0,0,
114963,OK,1990966779,43690,170,12,5,0,0,67161809214,170202512,1990966779,3435973836,35.352646,-117.7693187,7508069,-10962,33530,42153,850,2021,4,10,18,7,14,19,3,0,0,0,
115289,OK,3383173506,43690,170,12,5,0,0,67162836041,171229338,3383173506,3435973836,35.3525404,-117.7689594,7466331,-12535,31817,40574,850,2021,4,10,18,7,15,20,3,0,0,0,
115613,OK,1221407680,43690,170,12,5,0,0,67163866296,172259593,1221407680,3435973836,35.3524665,-117.7686142,7426957,-3533,31243,38211,844,2021,4,10,18,7,16,22,3,0,0,0,
115937,OK,4132665580,43690,170,12,5,0,0,67164892259,173285556,4132665580,3435973836,35.3524405,-117.768268,7387461,-1901,31880,40891,834,2021,4,10,18,7,17,23,3,0,0,0,
116264,OK,3398207295,43690,170,12,5,0,0,67165922208,174315505,3398207295,3435973836,35.3523951,-117.7679162,7348691,-8934,33167,37039,813,2021,4,10,18,7,18,23,3,0,0,0,
116586,OK,4134761615,43690,170,12,5,0,0,67166948238,175341536,4134761615,3435973836,35.3523014,-117.7675363,7311841,-12161,36098,37212,807,2021,4,10,18,7,19,26,3,0,0,0,
116907,OK,2685209185,43690,170,12,5,0,0,67167979349,176372646,2685209185,3435973836,35.3521893,-117.7671508,7274172,-12862,33439,36733,801,2021,4,10,18,7,20,23,3,0,0,0,
117231,OK,2501108398,43690,170,12,5,0,0,67169005568,177398866,2501108398,3435973836,35.3520699,-117.7667855,7235542,-13735,32879,39811,805,2021,4,10,18,7,21,24,3,0,0,0,
117560,OK,1564518767,43690,170,12,5,0,0,67170041337,178434634,1564518767,3435973836,35.3519321,-117.7664234,7196485,-16983,32877,38076,807,2021,4,10,18,7,22,26,3,0,0,0,
117884,OK,3168012708,43690,170,12,5,0,0,67171071588,179464885,3168012708,3435973836,35.3517725,-117.7660541,7155603,-18542,34298,42002,799,2021,4,10,18,7,23,29,3,0,0,0,
118210,OK,1605337462,43690,170,12,5,0,0,67172095616,180488913,1605337462,3435973836,35.3515987,-117.7656892,7113916,-19766,31540,40645,790,2021,4,10,18,7,24,26,3,0,0,0,
118538,OK,1653394818,43690,170,12,5,0,0,67173126458,181519756,1653394818,3435973836,35.3514442,-117.7653486,7074458,-13045,30562,37870,764,2021,4,10,18,7,25,27,3,0,0,0,
118865,OK,366054528,43690,170,12,5,0,0,67174157694,182550991,366054528,3435973836,35.3513293,-117.7650037,7036256,-11938,32696,40166,758,2021,4,10,18,7,26,22,3,0,0,0,
119190,OK,1405421728,43690,170,12,5,0,0,67175190280,183583577,1405421728,3435973836,35.351205,-117.7646513,6994779,-15677,31116,40963,756,2021,4,10,18,7,27,27,3,0,0,0,
119349,OK,2878566152,43690,170,12,5,0,0,67175693555,184086852,2878566152,3435973836,35.3510732,-117.7643229,6953908,-13193,28698,40656,761,2021,4,10,18,7,28,27,3,0,0,0,
119676,OK,385418765,43690,170,12,5,0,0,67176725993,185119290,385418765,3435973836,35.3509412,-117.763989,6913988,-16264,32264,39813,751,2021,4,10,18,7,29,24,3,0,0,0,
120002,OK,3768528041,43690,170,12,5,0,0,67177753993,186147290,3768528041,3435973836,35.3507921,-117.7636409,6873007,-16987,31047,42283,750,2021,4,10,18,7,30,27,3,0,0,0,
120326,OK,3252719695,43690,170,12,5,0,0,67178779281,187172579,3252719695,3435973836,35.350624,-117.7632958,6833942,-20552,31791,35600,751,2021,4,10,18,7,31,26,3,0,0,0,
120654,OK,4004469450,43690,170,12,5,0,0,67179811274,188204571,4004469450,3435973836,35.3504307,-117.7629575,6797641,-22436,29837,36995,753,2021,4,10,18,7,32,26,3,0,0,0,
120979,OK,367843659,43690,170,12,5,0,0,67180836593,189229890,367843659,3435973836,35.3502432,-117.7626342,6759896,-19256,29013,38486,769,2021,4,10,18,7,33,24,3,0,0,0,
121305,OK,1301572957,43690,170,12,5,0,0,67181866210,190259507,1301572957,3435973836,35.3500727,-117.7623261,6723185,-18741,27437,36504,782,2021,4,10,18,7,34,27,3,0,0,0,
121630,OK,253474420,43690,170,12,5,0,0,67182892432,191285730,253474420,3435973836,35.3499,-117.7620305,6686268,-19308,26301,35976,795,2021,4,10,18,7,35,26,3,0,0,0,
121957,OK,172922262,43690,170,12,5,0,0,67183919619,192312916,172922262,3435973836,35.3497363,-117.7617483,6648492,-16212,24968,37799,765,2021,4,10,18,7,36,28,3,0,0,0,
122285,OK,607670584,43690,170,12,5,0,0,67184947598,193340895,607670584,3435973836,35.3495841,-117.7614649,6610352,-17308,27011,39499,750,2021,4,10,18,7,37,28,3,0,0,0,
122608,OK,935072776,43690,170,12,5,0,0,67185973472,194366769,935072776,3435973836,35.3494173,-117.761171,6571597,-19554,26771,37331,743,2021,4,10,18,7,38,27,3,0,0,0,
122930,OK,2696122969,43690,170,12,5,0,0,67186997548,195390845,2696122969,3435973836,35.349238,-117.7608783,6532155,-20132,26460,40364,756,2021,4,10,18,7,39,21,3,0,0,0,
123260,OK,3065124354,43690,170,12,5,0,0,67188030047,196423344,3065124354,3435973836,35.3490559,-117.7605872,6492188,-20289,26440,37918,783,2021,4,10,18,7,40,20,3,0,0,0,
123584,OK,3586636277,43690,170,12,5,0,0,67189055294,197448591,3586636277,3435973836,35.3488873,-117.760305,6453019,-16807,24937,39978,816,2021,4,10,18,7,41,22,3,0,0,0,
123909,OK,1406684038,43690,170,12,5,0,0,67190085291,198478588,1406684038,3435973836,35.3487487,-117.7600348,6414102,-13667,24027,35995,846,2021,4,10,18,7,42,23,3,0,0,0,
124233,OK,1116470168,43690,170,12,5,0,0,67191110342,199503639,1116470168,3435973836,35.3486249,-117.7597667,6378747,-13693,25703,38933,856,2021,4,10,18,7,43,22,3,0,0,0,
124556,OK,3463771742,43690,170,12,5,0,0,67192134591,200527888,3463771742,3435973836,35.3484916,-117.759477,6340568,-15968,27518,39274,878,2021,4,10,18,7,44,19,3,0,0,0,
124875,OK,2798624947,43690,170,12,5,0,0,67193160324,201553621,2798624947,3435973836,35.3483299,-117.7591853,6304304,-20155,26168,35162,897,2021,4,10,18,7,45,18,3,0,0,0,
125196,OK,3022728971,43690,170,12,5,0,0,67194186326,202579624,3022728971,3435973836,35.3481399,-117.7589179,6268814,-22383,22154,36002,864,2021,4,10,18,7,46,20,3,0,0,0,
125360,OK,2159941730,43690,170,12,5,0,0,67194703097,203096394,2159941730,3435973836,35.347946,-117.7586753,6228718,-20462,21072,41295,878,2021,4,10,18,7,47,20,3,0,0,0,
125686,OK,1101355078,43690,170,12,5,0,0,67195732292,204125589,1101355078,3435973836,35.3477831,-117.7584409,6190179,-15779,21004,36728,886,2021,4,10,18,7,48,21,3,0,0,0,
126010,OK,797156239,43690,170,12,5,0,0,67196757285,205150583,797156239,3435973836,35.347651,-117.7582085,6155075,-13919,21550,35819,906,2021,4,10,18,7,49,22,3,0,0,0,
126334,OK,677761318,43690,170,12,5,0,0,67197789338,206182635,677761318,3435973836,35.3475398,-117.7579678,6120176,-11407,22401,35840,918,2021,4,10,18,7,50,22,3,0,0,0,
126660,OK,44053687,43690,170,12,5,0,0,67198818252,207211550,44053687,3435973836,35.3474203,-117.7576939,6084939,-15670,27694,36523,874,2021,4,10,18,7,51,21,3,0,0,0,
126984,OK,1150640156,43690,170,12,5,0,0,67199844991,208238288,1150640156,3435973836,35.3472696,-117.7573878,6047450,-18087,28000,38553,873,2021,4,10,18,7,52,19,3,0,0,0,
127313,OK,3347387370,43690,170,12,5,0,0,67200877261,209270558,3347387370,3435973836,35.3471031,-117.7571049,6010673,-18474,22945,35045,886,2021,4,10,18,7,53,20,3,0,0,0,
127640,OK,505396369,43690,170,12,5,0,0,67201905353,210298650,505396369,3435973836,35.3469519,-117.7568638,5975163,-14947,20566,35491,920,2021,4,10,18,7,54,20,3,0,0,0,
127962,OK,1635859591,43690,170,12,5,0,0,67202931545,211324842,1635859591,3435973836,35.3468392,-117.7566423,5939377,-10416,19631,37236,967,2021,4,10,18,7,55,18,3,0,0,0,
128288,OK,3485918854,43690,170,12,5,0,0,67203958349,212351647,3485918854,3435973836,35.3467478,-117.7564208,5902299,-10347,21246,38621,990,2021,4,10,18,7,56,21,3,0,0,0,
128616,OK,3531658202,43690,170,12,5,0,0,67204987367,213380665,3531658202,3435973836,35.3466451,-117.7561808,5866545,-13159,23145,35201,999,2021,4,10,18,7,57,18,3,0,0,0,
128940,OK,3184860037,43690,170,12,5,0,0,67206013259,214406556,3184860037,3435973836,35.3465203,-117.7559162,5831622,-15019,25031,34191,1000,2021,4,10,18,7,58,21,3,0,0,0,
129264,OK,3029150733,43690,170,12,5,0,0,67207041711,215435008,3029150733,3435973836,35.3463841,-117.755653,5796781,-15548,23188,36735,1010,2021,4,10,18,7,59,20,3,0,0,0,
129590,OK,68449861,43690,170,12,5,0,0,67208072274,216465571,68449861,3435973836,35.3462555,-117.7554212,5762360,-14604,19469,37014,1000,2021,4,10,18,8,0,24,3,0,0,0,
129915,OK,2952102065,43690,170,12,5,0,0,67209097553,217490850,2952102065,3435973836,35.3461316,-117.7552173,5726475,-13291,17804,35295,1008,2021,4,10,18,8,1,21,3,0,0,0,
130241,OK,313502466,43690,170,12,5,0,0,67210123294,218516591,313502466,3435973836,35.3460226,-117.7550127,5691934,-11091,19488,33714,1020,2021,4,10,18,8,2,20,3,0,0,0,
130566,OK,2991258704,43690,170,12,5,0,0,67211153220,219546518,2991258704,3435973836,35.3459467,-117.7547846,5659435,-8979,21761,35213,1009,2021,4,10,18,8,3,22,3,0,0,0,
130893,OK,3584294723,43690,170,12,5,0,0,67212184279,220577577,3584294723,3435973836,35.3458817,-117.7545546,5628487,-6378,20733,31991,1020,2021,4,10,18,8,4,22,3,0,0,0,
131057,OK,1006211549,43690,170,12,5,0,0,67212689044,221082341,1006211549,3435973836,35.3458225,-117.7543459,5593519,-6699,17459,36472,972,2021,4,10,18,8,5,27,3,0,0,0,
131380,OK,2437990413,43690,170,12,5,0,0,67213718358,222111656,2437990413,3435973836,35.3457262,-117.7541558,5555897,-13921,17073,35655,951,2021,4,10,18,8,6,23,3,0,0,0,
131704,OK,1593651233,43690,170,12,5,0,0,67214746257,223139554,1593651233,3435973836,35.3456056,-117.7539652,5522113,-13515,17601,33014,956,2021,4,10,18,8,7,20,3,0,0,0,
132028,OK,1933554540,43690,170,12,5,0,0,67215772569,224165866,1933554540,3435973836,35.3454939,-117.753779,5487677,-11436,16433,36613,950,2021,4,10,18,8,8,22,3,0,0,0,
132350,OK,1241890954,43690,170,12,5,0,0,67216796603,225189900,1241890954,3435973836,35.3454032,-117.7536073,5450974,-8421,14851,35965,942,2021,4,10,18,8,9,22,3,0,0,0,
132677,OK,963819162,43690,170,12,5,0,0,67217829251,226222549,963819162,3435973836,35.3453311,-117.753445,5417273,-8737,15043,34455,933,2021,4,10,18,8,10,24,3,0,0,0,
133002,OK,1234752203,43690,170,12,5,0,0,67218858364,227251661,1234752203,3435973836,35.3452529,-117.7532715,5382966,-9119,17166,33918,913,2021,4,10,18,8,11,22,3,0,0,0,
133326,OK,994201914,43690,170,12,5,0,0,67219885093,228278390,994201914,3435973836,35.3451683,-117.7530679,5349295,-10151,20152,33716,906,2021,4,10,18,8,12,22,3,0,0,0,
133653,OK,1556452658,43690,170,12,5,0,0,67220916373,229309670,1556452658,3435973836,35.3450717,-117.7528606,5315677,-11674,17631,34938,897,2021,4,10,18,8,13,24,3,0,0,0,
133980,OK,218699534,43690,170,12,5,0,0,67221947347,230340644,218699534,3435973836,35.3449767,-117.7526765,5280122,-10083,15994,38728,897,2021,4,10,18,8,14,25,3,0,0,0,
134305,OK,878088374,43690,170,12,5,0,0,67222971597,231364894,878088374,3435973836,35.3448912,-117.7525033,5243590,-9260,15265,33658,895,2021,4,10,18,8,15,23,3,0,0,0,
134630,OK,2400346819,43690,170,12,5,0,0,67224001783,232395080,2400346819,3435973836,35.3448278,-117.752351,5211008,-5116,12390,32632,905,2021,4,10,18,8,16,22,3,0,0,0,
134953,OK,2988588255,43690,170,12,5,0,0,67225033347,233426644,2988588255,3435973836,35.3447838,-117.7522097,5177587,-4747,14001,35702,900,2021,4,10,18,8,17,21,3,0,0,0,
135280,OK,3619632735,43690,170,12,5,0,0,67226062789,234456086,3619632735,3435973836,35.3447303,-117.7520373,5141748,-7114,17293,34827,900,2021,4,10,18,8,18,23,3,0,0,0,
135607,OK,3117470930,43690,170,12,5,0,0,67227093790,235487088,3117470930,3435973836,35.3446387,-117.7518466,5108737,-13184,17493,31352,900,2021,4,10,18,8,19,23,3,0,0,0,
135933,OK,2420201588,43690,170,12,5,0,0,67228117101,236510398,2420201588,3435973836,35.3445162,-117.7516546,5074539,-13932,17345,35965,878,2021,4,10,18,8,20,23,3,0,0,0,
136257,OK,2203220387,43690,170,12,5,0,0,67229143074,237536371,2203220387,3435973836,35.3444013,-117.7514779,5038548,-11102,14564,34932,882,2021,4,10,18,8,21,19,3,0,0,0,
136583,OK,1533522570,43690,170,12,5,0,0,67230167552,238560849,1533522570,3435973836,35.344305,-117.7513229,5002747,-9546,13292,33608,901,2021,4,10,18,8,22,16,3,0,0,0,
136746,OK,44491556,43690,170,12,5,0,0,67230670647,239063944,44491556,3435973836,35.3442256,-117.7511719,4969735,-7721,13823,32129,915,2021,4,10,18,8,23,20,3,0,0,0,
137068,OK,407745309,43690,170,12,5,0,0,67231694601,240087898,407745309,3435973836,35.3441656,-117.7510184,4936323,-6238,13489,36503,910,2021,4,10,18,8,24,22,3,0,0,0,
137390,OK,956521107,43690,170,12,5,0,0,67232720602,241113899,956521107,3435973836,35.3440928,-117.7508639,4897937,-9721,14128,36383,908,2021,4,10,18,8,25,21,3,0,0,0,
137716,OK,2502584609,43690,170,12,5,0,0,67233750419,242143716,2502584609,3435973836,35.3440093,-117.7507182,4863858,-9039,12118,34819,909,2021,4,10,18,8,26,22,3,0,0,0,
138040,OK,998271767,43690,170,12,5,0,0,67234776046,243169344,998271767,3435973836,35.3439171,-117.7505796,4828617,-11368,13221,34687,914,2021,4,10,18,8,27,23,3,0,0,0,
138364,OK,1116365435,43690,170,12,5,0,0,67235801220,244194517,1116365435,3435973836,35.3438187,-117.7504333,4792980,-10677,13364,36530,917,2021,4,10,18,8,28,23,3,0,0,0,
138688,OK,3388817494,43690,170,12,5,0,0,67236831290,245224587,3388817494,3435973836,35.3437359,-117.7502874,4759236,-7796,13105,32570,913,2021,4,10,18,8,29,24,3,0,0,0,
139012,OK,2598941481,43690,170,12,5,0,0,67237855034,246248332,2598941481,3435973836,35.3436859,-117.7501242,4726349,-4446,16830,33659,885,2021,4,10,18,8,30,25,3,0,0,0,
139334,OK,497614225,43690,170,12,5,0,0,67238880546,247273843,497614225,3435973836,35.3436502,-117.7499366,4689755,-3596,17442,38895,868,2021,4,10,18,8,31,23,3,0,0,0,
139657,OK,4092775569,43690,170,12,5,0,0,67239905579,248298876,4092775569,3435973836,35.3436001,-117.7497412,4654511,-7854,18287,32595,857,2021,4,10,18,8,32,20,3,0,0,0,
139982,OK,1255314275,43690,170,12,5,0,0,67240930795,249324092,1255314275,3435973836,35.3435042,-117.7495731,4622490,-13876,12141,32807,854,2021,4,10,18,8,33,21,3,0,0,0,
140305,OK,1300095346,43690,170,12,5,0,0,67241959286,250352583,1300095346,3435973836,35.3433914,-117.7494559,4589969,-11832,8862,33290,862,2021,4,10,18,8,34,21,3,0,0,0,
140632,OK,1485741131,43690,170,12,5,0,0,67242993895,251387193,1485741131,3435973836,35.3433211,-117.7493264,4557304,-4273,14713,34648,889,2021,4,10,18,8,35,19,3,0,0,0,
140959,OK,2519328738,43690,170,12,5,0,0,67244023840,252417137,2519328738,3435973836,35.3432872,-117.7491738,4522319,-3545,12888,32438,911,2021,4,10,18,8,36,23,3,0,0,0,
