Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,altitude,pressure,temperature,PAD,Packet (hex)
120946,OK,1119212459,43690,170,6,6,0,0,36237581267,0,1119212459,3435973836,559.822937,94778,17.67000008,0,abf40b443a720100295c8d4100000000aaaaaa0606000000d39bed6f080000000000000000000000abd3b542cccccccc
120970,OK,1870192460,43690,170,6,6,0,0,36237814381,0,1870192460,3435973836,559.2099609,94785,17.67000008,0,70cd0b4441720100295c8d4100000000aaaaaa06060000006d2af16f0800000000000000000000004cdf786fcccccccc
120995,OK,4101255989,43690,170,6,6,0,0,36238016409,0,4101255989,3435973836,559.5587158,94781,17.61000061,0,c2e30b443d72010048e18c4100000000aaaaaa0606000000993ff46f080000000000000000000000353374f4cccccccc
121019,OK,3605577083,43690,170,6,6,0,0,36238217996,0,3605577083,3435973836,559.3843384,94783,17.67000008,0,99d80b443f720100295c8d4100000000aaaaaa06060000000c53f76f0800000000000000000000007bbde8d6cccccccc
121042,OK,2621512076,43690,170,6,6,0,0,36238420064,0,2621512076,3435973836,559.822937,94778,17.67000008,0,abf40b443a720100295c8d4100000000aaaaaa06060000006068fa6f0800000000000000000000008c19419ccccccccc
121067,OK,2475102564,43690,170,6,6,0,0,36238624298,0,2475102564,3435973836,559.3843384,94783,17.70000076,0,99d80b443f7201009a998d4100000000aaaaaa06060000002a86fd6f08000000000000000000000064118793cccccccc
121093,OK,299948786,43690,170,6,6,0,0,36238861434,0,299948786,3435973836,559.2971191,94784,17.68000031,0,04d30b4440720100a4708d4100000000aaaaaa06060000007a240170080000000000000000000000f2dae011cccccccc
121141,OK,1846557469,43690,170,6,6,0,0,36239267013,0,1846557469,3435973836,559.5587158,94781,17.65999985,0,c2e30b443d720100ae478d4100000000aaaaaa0606000000c55407700800000000000000000000001d3b106ecccccccc
121182,OK,503609778,43690,170,6,6,0,0,36239669487,0,503609778,3435973836,559.6485596,94780,17.70000076,0,82e90b443c7201009a998d4100000000aaaaaa0606000000ef780d70080000000000000000000000b279041ecccccccc
121254,OK,2666258362,43690,170,6,6,0,0,36240312209,0,2666258362,3435973836,559.822937,94778,17.65999985,0,abf40b443a720100ae478d4100000000aaaaaa060600000091471770080000000000000000000000badfeb9ecccccccc
121279,OK,366258641,43690,170,6,6,0,0,36240513389,0,366258641,3435973836,559.6485596,94780,17.68000031,0,82e90b443c720100a4708d4100000000aaaaaa06060000006d591a70080000000000000000000000d1a9d415cccccccc
121304,OK,236326996,43690,170,6,6,0,0,36240714462,0,236326996,3435973836,559.4715576,94782,17.70000076,0,2ede0b443e7201009a998d4100000000aaaaaa0606000000de6a1d700800000000000000000000005410160ecccccccc
121329,OK,4217325746,43690,170,6,6,0,0,36240952544,0,4217325746,3435973836,559.6485596,94780,17.70000076,0,82e90b443c7201009a998d4100000000aaaaaa0606000000e00c2170080000000000000000000000b2485ffbcccccccc
121354,OK,1902399376,43690,170,6,6,0,0,36241156168,0,1902399376,3435973836,559.6485596,94780,17.63999939,0,82e90b443c720100b81e8d4100000000aaaaaa060600000048282470080000000000000000000000904f6471cccccccc
121378,OK,338060274,43690,170,6,6,0,0,36241358157,0,338060274,3435973836,559.6485596,94780,17.67000008,0,82e90b443c720100295c8d4100000000aaaaaa06060000004d3d2770080000000000000000000000f2632614cccccccc
121403,OK,1872586218,43690,170,6,6,0,0,36241560636,0,1872586218,3435973836,559.7357788,94779,17.69000053,0,17ef0b443b7201001f858d4100000000aaaaaa06060000003c542a70080000000000000000000000ea659d6fcccccccc
121428,OK,1262577347,43690,170,6,6,0,0,36241762764,0,1262577347,3435973836,559.3843384,94783,17.70999908,0,99d80b443f72010014ae8d4100000000aaaaaa0606000000cc692d70080000000000000000000000c366414bcccccccc
121452,OK,2799896674,43690,170,6,6,0,0,36241995017,0,2799896674,3435973836,559.6485596,94780,17.67000008,0,82e90b443c720100295c8d4100000000aaaaaa060600000009f530700800000000000000000000006208e3a6cccccccc
121500,OK,1983217350,43690,170,6,6,0,0,36242398661,0,1983217350,3435973836,559.7357788,94779,17.68000031,0,17ef0b443b720100a4708d4100000000aaaaaa0606000000c51d3770080000000000000000000000c67e3576cccccccc
121526,OK,345842435,43690,170,6,6,0,0,36242603781,0,345842435,3435973836,559.2971191,94784,17.69000053,0,04d30b44407201001f858d4100000000aaaaaa0606000000053f3a7008000000000000000000000003239d14cccccccc
121549,OK,2378236660,43690,170,6,6,0,0,36242805970,0,2378236660,3435973836,559.4715576,94782,17.69000053,0,2ede0b443e7201001f858d4100000000aaaaaa0606000000d2543d70080000000000000000000000f402c18dcccccccc
121574,OK,320208509,43690,170,6,6,0,0,36243044081,0,320208509,3435973836,559.2099609,94785,17.68000031,0,70cd0b4441720100a4708d4100000000aaaaaa0606000000f1f640700800000000000000000000007dfe1513cccccccc
121598,OK,2583578800,43690,170,6,6,0,0,36243247584,0,2583578800,3435973836,559.4715576,94782,17.61000061,0,003c5d3f00c000bf0000883b0000543c0000543e0000403e00b020c1008059c20000f6c00080f0410000000000000000aaaaaa06040000002b0d0a44700800000000000000000000001e77990bcccccccc2ede0b443e72010048e18c4100000000aaaaaa0606000000e0114470080000000000000000000000b048fe99cccccccc
121621,OK,3249379813,43690,170,6,6,0,0,36243449603,0,3249379813,3435973836,559.5587158,94781,17.67000008,0,c2e30b443d720100295c8d4100000000aaaaaa060600000003274770080000000000000000000000e599adc1cccccccc
121667,OK,430513746,43690,170,6,6,0,0,36243853997,0,430513746,3435973836,559.6485596,94780,17.70000076,0,82e90b443c7201009a998d4100000000aaaaaa0606000000ad524d70080000000000000000000000521ea919cccccccc
121691,OK,408405044,43690,170,6,6,0,0,36244085211,0,408405044,3435973836,559.2971191,94784,17.70000076,0,04d30b44407201009a998d4100000000aaaaaa0606000000dbd9507008000000000000000000000034c45718cccccccc
121718,OK,1311229215,43690,170,6,6,0,0,36244287281,0,1311229215,3435973836,559.7357788,94779,17.65999985,0,17ef0b443b720100ae478d4100000000aaaaaa060600000031ef53700800000000000000000000001fc5274ecccccccc
121743,OK,1841310532,43690,170,6,6,0,0,36244488856,0,1841310532,3435973836,559.4715576,94782,17.70000076,0,2ede0b443e7201009a998d4100000000aaaaaa060600000098025770080000000000000000000000442bc06dcccccccc
121766,OK,2804705004,43690,170,6,6,0,0,36244691046,0,2804705004,3435973836,559.3843384,94783,17.68000031,0,99d80b443f720100a4708d4100000000aaaaaa060600000066185a70080000000000000000000000ec662ca7cccccccc
121791,OK,3409889565,43690,170,6,6,0,0,36244893268,0,3409889565,3435973836,559.7357788,94779,17.69000053,0,17ef0b443b7201001f858d4100000000aaaaaa0606000000542e5d700800000000000000000000001dc93ecbcccccccc
121817,OK,4023130947,43690,170,6,6,0,0,36245132446,0,4023130947,3435973836,559.3843384,94783,17.68000031,0,99d80b443f720100a4708d4100000000aaaaaa06060000009ed46070080000000000000000000000431bccefcccccccc
121844,OK,3403933243,43690,170,6,6,0,0,36245336162,0,3403933243,3435973836,559.9101563,94777,17.67000008,0,40fa0b4439720100295c8d4100000000aaaaaa060600000062f063700800000000000000000000003be6e3cacccccccc
121865,OK,478741029,43690,170,6,6,0,0,36245538179,0,478741029,3435973836,559.3843384,94783,17.68000031,0,00801b4200000000aaaaaa060200000097f766700800000000000000000000000d0a7534d7cccccccc99d80b443f720100a4708d4100000000aaaaaa0606000000830567700800000000000000000000002502891ccccccccc
121889,OK,1613716572,43690,170,6,6,0,0,36245739532,0,1613716572,3435973836,559.7357788,94779,17.65999985,0,17ef0b443b720100ae478d4100000000aaaaaa06060000000c186a700800000000000000000000005c5c2f60cccccccc
121914,OK,2422013647,43690,170,6,6,0,0,36245941660,0,2422013647,3435973836,559.822937,94778,17.68000031,0,abf40b443a720100a4708d4100000000aaaaaa06060000009c2d6d70080000000000000000000000cffe5c90cccccccc
121939,OK,2878122143,43690,170,6,6,0,0,36246176780,0,2878122143,3435973836,559.822937,94778,17.69000053,0,abf40b443a7201001f858d4100000000aaaaaa06060000000cc470700800000000000000000000009fa88cabcccccccc
121962,OK,2291879826,43690,170,6,6,0,0,36246379305,0,2291879826,3435973836,559.7357788,94779,17.67000008,0,17ef0b443b720100295c8d4100000000aaaaaa060600000029db7370080000000000000000000000924f9b88cccccccc
121986,OK,838189043,43690,170,6,6,0,0,36246581555,0,838189043,3435973836,559.6485596,94780,17.70999908,0,82e90b443c72010014ae8d4100000000aaaaaa060600000033f17670080000000000000000000000f3bff531cccccccc
122009,OK,1541441986,43690,170,6,6,0,0,36246783805,0,1541441986,3435973836,559.822937,94778,17.67000008,0,abf40b443a720100295c8d4100000000aaaaaa06060000003d077a70080000000000000000000000c289e05bcccccccc
122034,OK,12940059,43690,170,6,6,0,0,36246985934,0,12940059,3435973836,559.9101563,94777,17.68000031,0,40fa0b4439720100a4708d4100000000aaaaaa0606000000ce1c7d700800000000000000000000001b73c500cccccccc
122059,OK,4246872314,43690,170,6,6,0,0,36247219133,0,4246872314,3435973836,559.822937,94778,17.68000031,0,00001b4200000000aaaaaa06020000008da58070080000000000000000000000e2fee30d0accccccccabf40b443a720100a4708d4100000000aaaaaa0606000000bdab8070080000000000000000000000fa2022fdcccccccc
122086,OK,2124813485,43690,170,6,6,0,0,36247421747,0,2124813485,3435973836,559.9101563,94777,17.67000008,0,40fa0b4439720100295c8d4100000000aaaaaa060600000033c38370080000000000000000000000ad14a67ecccccccc
122110,OK,1953697821,43690,170,6,6,0,0,36247623815,0,1953697821,3435973836,559.822937,94778,17.70999908,0,abf40b443a72010014ae8d4100000000aaaaaa060600000087d886700800000000000000000000001d107374cccccccc
122133,OK,1960322039,43690,170,6,6,0,0,36247826065,0,1960322039,3435973836,559.4715576,94782,17.68000031,0,2ede0b443e720100a4708d4100000000aaaaaa060600000091ee8970080000000000000000000000f723d874cccccccc
122157,OK,1704437631,43690,170,6,6,0,0,36248028316,0,1704437631,3435973836,559.2971191,94784,17.70999908,0,04d30b444072010014ae8d4100000000aaaaaa06060000009c048d700800000000000000000000007fa79765cccccccc
